movement_id,product_id,warehouse_code,movement_date,movement_timestamp,movement_type,quantity_units,unit_cost_idr,total_value_idr,lot_number,expiry_date,from_location,to_location,truck_id,driver_id,temperature_log_c,humidity_pct,reference_doc,is_quarantine,remarks
4034724253,54110941,WH-09,2020-12-16,2020-12-16 13:51:23,Outbound,13.82,117396.78,1934044.88,LOT52655445,2022-09-24,RACK-E12,RACK-B21,TRK-053,3075,-5.8,77.6,DO657591,No,Urgent order
5677741096,19881695,WH-01,2024-05-16,2024-05-16 23:07:51,Transfer,10.72,88989.52,1439660.55,LOT37225179,2024-05-27,RACK-F30,RACK-D35,TRK-023,3011,0.8,48.3,DO394792,No,Damaged packaging
8923229319,51942115,WH-11,2020-09-13,2020-09-13 00:13:41,Inbound,232.86,50278.89,21512208.57,LOT35045602,2021-08-19,RACK-D12,RACK-A02,TRK-050,3047,15.6,77.8,DO591601,No,Cold chain breach
9296637044,76117733,WH-12,2023-06-22,2023-06-22 23:14:40,Outbound,9.13,107166.08,931630.45,LOT61120306,2023-07-28,RACK-D01,RACK-C39,TRK-055,3044,-10.0,51.7,DO199306,No,OK
7948649259,90959589,WH-10,2021-03-23,2021-03-23 04:06:31,Outbound,27.82,46531.07,2540335.65,LOT95586314,2023-01-24,RACK-H33,RACK-G50,TRK-024,3116,-6.4,63.8,DO271731,No,Cold chain breach
4486942245,94321895,WH-08,2023-02-27,2023-02-27 18:00:06,Inbound,26.92,58030.07,3081556.71,LOT32074724,2023-10-14,RACK-H10,RACK-B12,TRK-059,3048,-14.3,78.8,DO574751,Yes,Near expiry
3409579396,48062189,WH-05,2020-01-30,2020-01-30 19:42:52,Outbound,103.66,101600.24,15346751.64,LOT95283629,2021-10-13,RACK-G22,RACK-H05,TRK-019,3024,5.5,44.2,DO959924,No,Damaged packaging
1840633472,71815406,WH-07,2020-10-02,2020-10-02 10:23:46,Transfer,1.25,109684.64,145119.87,LOT66847409,2020-10-27,RACK-F43,RACK-F14,TRK-059,3046,10.3,45.2,DO162710,No,Backorder fill
8806679009,82523886,WH-06,2023-03-08,2023-03-08 13:21:16,Outbound,4.08,115274.92,229250.08,LOT21580078,2024-10-17,RACK-E46,RACK-C20,TRK-043,3028,24.1,77.4,DO915038,No,Near expiry
5376602774,46469361,WH-13,2023-09-07,2023-09-07 23:32:39,Inbound,23.41,70479.51,397429.69,LOT87577235,2024-09-06,RACK-H47,RACK-A33,TRK-017,3037,24.4,55.6,DO970612,No,Urgent order
5735182802,64435443,WH-06,2020-02-23,2020-02-23 18:27:20,Transfer,9.5,45653.77,1219743.31,LOT53407108,2021-05-18,RACK-C01,RACK-B10,TRK-030,3005,12.8,77.4,DO657369,No,Urgent order
7070953389,51194099,WH-02,2021-12-03,2021-12-03 04:04:07,Transfer,181.66,67284.48,20095646.06,LOT44494127,2023-07-31,RACK-B08,RACK-D35,TRK-015,3094,-17.9,60.9,DO382826,No,Routine
4954851189,49930485,WH-13,2022-10-28,2022-10-28 23:43:56,Inbound,95.42,17663.72,11742005.93,LOT55358045,2024-07-01,RACK-H18,RACK-D02,TRK-044,3048,2.5,55.9,DO911307,No,Near expiry
4694295986,49521398,WH-11,2024-02-05,2024-02-05 01:57:58,Outbound,9.41,92390.94,1091141.74,LOT84987782,2024-09-12,RACK-D05,RACK-B32,TRK-012,3025,-2.4,55.1,DO381135,No,Cold chain breach
1572503085,95934710,WH-01,2021-11-22,2021-11-22 07:58:31,Inbound,87.24,118258.92,4823245.6,LOT15517327,2022-01-28,RACK-C22,RACK-B10,TRK-016,3021,-7.6,44.9,DO304156,No,Damaged packaging
4330635060,49726712,WH-07,2024-06-30,2024-06-30 06:27:56,Inbound,80.12,38082.32,10032236.71,LOT70749619,2026-02-08,RACK-D23,RACK-C36,TRK-006,3031,-5.1,40.6,DO723222,No,Damaged packaging
2231189724,84238585,WH-07,2020-11-23,2020-11-23 14:59:11,Inbound,12.52,28639.36,1808043.24,LOT68342149,2022-03-20,RACK-H41,RACK-B25,TRK-050,3087,-8.3,53.0,DO592493,Yes,Damaged packaging
2325978292,78194935,WH-12,2022-08-23,2022-08-23 11:34:29,Adjustment,23.68,148308.57,1280026.4,LOT99329912,2023-03-21,RACK-G47,RACK-H15,TRK-028,3052,2.1,80.3,DO417104,No,Backorder fill
4817416983,16524536,WH-11,2022-07-24,2022-07-24 03:51:23,Inbound,0.21,23534.4,26393.4,LOT23516567,2023-09-11,RACK-H36,RACK-B47,TRK-012,3113,-10.5,42.2,DO166331,No,Overstock
9596324968,40177405,WH-04,2024-11-27,2024-11-27 08:48:09,Inbound,6.77,66703.09,577927.32,LOT30316461,2026-06-25,RACK-G27,RACK-H23,TRK-059,3101,20.4,71.3,DO360941,No,Damaged packaging
2148306371,38258430,WH-06,2024-04-11,2024-04-11 22:34:16,Outbound,9.75,141708.99,82902.34,LOT11536895,2026-01-16,RACK-C40,RACK-D17,TRK-040,3005,19.6,70.9,DO150406,No,OK
5137498776,94717696,WH-09,2021-09-01,2021-09-01 23:55:55,Inbound,6.4,133546.55,754157.54,LOT54354387,2023-07-05,RACK-C35,RACK-F46,TRK-035,3015,7.0,67.3,DO691179,No,Routine
5096969619,42116866,WH-04,2022-03-23,2022-03-23 04:36:38,Inbound,2.01,79776.15,220675.5,LOT82664389,2024-01-28,RACK-B34,RACK-H36,TRK-034,3034,1.5,42.3,DO993444,No,Urgent order
2400436665,71855363,WH-02,2020-05-24,2020-05-24 09:10:03,Outbound,1.15,75590.47,71249.05,LOT70926748,2021-11-26,RACK-D10,RACK-C13,TRK-033,3001,-4.4,79.0,DO837506,No,Urgent order
3047719219,67675130,WH-07,2023-09-22,2023-09-22 18:26:47,Inbound,2.99,95773.96,392308.47,LOT38918417,2025-09-05,RACK-C40,RACK-E29,TRK-017,3012,2.5,75.7,DO725115,No,Routine
4403404041,53315333,WH-14,2024-12-14,2024-12-14 05:17:28,Inbound,37.12,7273.75,273516.35,LOT37635004,2025-09-09,RACK-H05,RACK-H31,TRK-054,3052,12.3,58.1,DO476349,No,Damaged packaging
8878534283,17175302,WH-04,2023-09-04,2023-09-04 12:41:57,Inbound,10.55,19636.02,1097576.41,LOT72408186,2023-09-16,RACK-A31,RACK-A03,TRK-035,3106,-4.6,41.3,DO602797,No,Cold chain breach
1790748048,67019015,WH-04,2022-09-22,2022-09-22 16:53:17,Inbound,23.81,76046.3,3503819.13,LOT24623791,2023-11-25,RACK-F20,RACK-G16,TRK-059,3113,-5.1,67.8,DO231358,No,OK
2427993045,50096900,WH-09,2021-06-23,2021-06-23 18:37:15,Inbound,26.12,81741.45,3176296.88,LOT27601735,2022-11-23,RACK-F49,RACK-D11,TRK-047,3057,0.1,64.8,DO789764,No,Cold chain breach
5561136406,85908235,WH-13,2021-12-15,2021-12-15 04:51:43,Outbound,0.45,38086.15,30638.67,LOT90110074,2022-06-28,RACK-E05,RACK-B06,TRK-043,3022,-0.1,87.0,DO888156,No,Cold chain breach
7594074306,28053771,WH-14,2022-06-16,2022-06-16 05:51:51,Transfer,21.17,110286.39,1374754.09,LOT55022684,2023-10-27,RACK-F14,RACK-A34,TRK-004,3049,15.3,83.1,DO644015,No,Damaged packaging
9268498865,99446540,WH-11,2024-11-24,2024-11-24 11:37:00,Transfer,177.26,95319.81,13456570.71,LOT60817183,2025-08-25,RACK-B38,RACK-H34,TRK-020,3015,19.7,44.2,DO685408,No,Urgent order
6842093723,49999630,WH-10,2021-12-14,2021-12-14 07:30:51,Outbound,66.44,146382.34,4336473.55,LOT71683655,2023-05-11,RACK-C14,RACK-A35,TRK-008,3068,9.5,58.4,DO985595,No,Routine
2579511657,62020368,WH-02,2022-02-14,2022-02-14 23:35:02,Outbound,5.17,132845.72,647894.11,LOT42921508,2022-04-15,RACK-F31,RACK-F46,TRK-010,3026,21.1,71.8,DO195547,No,Overstock
4488757707,26543889,WH-14,2020-10-26,2020-10-26 16:25:04,Inbound,7.58,16383.14,121593.96,LOT44396330,2022-10-05,RACK-G47,RACK-C36,TRK-009,3043,-7.8,82.3,DO609372,No,Damaged packaging
1713822697,82500369,WH-04,2023-06-12,2023-06-12 09:14:31,Outbound,10.65,95844.48,555100.82,LOT73233549,2023-08-11,RACK-C09,RACK-A35,TRK-030,3038,-5.7,58.1,DO199321,No,Backorder fill
2473448667,32806676,WH-03,2023-10-28,2023-10-28 18:59:06,Inbound,39.67,88132.54,5254482.63,LOT36581192,2025-05-04,RACK-H06,RACK-A17,TRK-027,3102,-1.1,52.4,DO528851,No,OK
7994661610,20445974,WH-08,2022-08-08,2022-08-08 11:07:43,Outbound,114.73,35833.11,8301801.41,LOT77539795,2023-07-13,RACK-C11,RACK-F27,TRK-035,3037,-19.5,87.5,DO844696,No,Damaged packaging
7051316906,38549271,WH-06,2022-11-03,2022-11-03 19:29:43,Inbound,94.76,34290.14,12339945.39,LOT25885273,2023-06-16,RACK-C19,RACK-D13,TRK-033,3073,3.2,88.0,DO101831,No,Damaged packaging
7370416995,77929751,WH-12,2020-10-24,2020-10-24 09:33:27,Scrap,237.83,130417.56,13753789.04,LOT78657576,2022-07-10,RACK-B48,RACK-E02,TRK-045,3081,-12.7,75.6,DO122850,No,Backorder fill
4254292823,40935193,WH-04,2022-11-19,2022-11-19 16:21:23,Outbound,9.15,144021.7,1210612.91,LOT62253706,2023-08-03,RACK-D37,RACK-C21,TRK-016,3011,22.2,72.5,DO425504,No,Overstock
2230909451,13861657,WH-09,2021-09-28,2021-09-28 08:07:59,Scrap,17.01,20065.22,640370.81,LOT87125155,2023-09-23,RACK-C46,RACK-E32,TRK-019,3107,10.2,88.1,DO490831,No,Near expiry
3160098481,63296795,WH-14,2024-05-23,2024-05-23 07:16:59,Outbound,30.05,20130.05,2821953.6,LOT87984346,2024-09-24,RACK-A13,RACK-A10,TRK-034,3005,0.3,51.1,DO337688,No,Near expiry
9317511576,11264310,WH-15,2022-10-23,2022-10-23 22:00:34,Inbound,24.67,149342.91,302419.01,LOT48025648,2024-06-11,RACK-H07,RACK-D44,TRK-005,3039,8.3,75.4,DO794674,No,Cold chain breach
5633459657,29780253,WH-15,2021-05-25,2021-05-25 04:42:58,Outbound,14.35,20905.32,1978296.6,LOT64090026,2022-03-11,RACK-C04,RACK-C47,TRK-033,3059,-19.9,69.3,DO368932,No,Routine
7412568790,28492574,WH-01,2024-04-19,2024-04-19 01:56:43,Transfer,6.95,113925.37,621653.98,LOT19632003,2024-05-08,RACK-H44,RACK-D50,TRK-033,3068,23.0,56.2,DO816705,No,OK
4153932567,29043998,WH-08,2021-06-30,2021-06-30 11:40:33,Inbound,10.18,69456.26,1366767.1,LOT84389611,2021-07-20,RACK-F18,RACK-E01,TRK-053,3039,16.1,56.3,DO556646,No,Cold chain breach
7629993704,46395680,WH-09,2022-07-03,2022-07-03 09:42:16,Return,9.46,63422.03,1014818.01,LOT72074140,2023-12-02,RACK-B12,RACK-F22,TRK-011,3007,-21.5,87.2,DO759872,No,Damaged packaging
5817346898,84836641,WH-01,2021-08-11,2021-08-11 17:15:50,Return,54.76,117501.35,2352724.29,LOT15144586,2021-08-27,RACK-G46,RACK-A44,TRK-025,3020,11.6,40.9,DO826933,No,Damaged packaging
5477001266,38849824,WH-11,2022-03-18,2022-03-18 22:26:08,Inbound,76.53,96288.84,1049507.47,LOT45605935,2023-03-10,RACK-B05,RACK-F23,TRK-053,3023,4.9,79.3,DO799171,No,Backorder fill
2096825043,72363805,WH-11,2021-05-17,2021-05-17 14:37:04,Inbound,71.71,124670.51,585487.88,LOT13244123,2023-02-19,RACK-D34,RACK-C31,TRK-002,3092,-2.2,84.4,DO387135,No,Near expiry
9820269764,94014244,WH-14,2020-12-24,2020-12-24 15:12:27,Outbound,71.41,105720.74,8170409.54,LOT40507271,2021-02-19,RACK-G48,RACK-E37,TRK-006,3011,10.9,75.7,DO966318,No,Near expiry
2343514731,88172838,WH-13,2021-09-15,2021-09-15 03:27:50,Outbound,34.68,18661.12,2168014.24,LOT24436735,2023-03-27,RACK-E31,RACK-C33,TRK-015,3091,21.8,49.6,DO211873,No,Overstock
4887533396,92405543,WH-11,2020-01-16,2020-01-16 08:26:43,Transfer,23.61,69353.28,1844693.84,LOT24084448,2021-06-11,RACK-D11,RACK-E38,TRK-060,3054,-5.1,85.7,DO986328,No,Overstock
8089753489,80721192,WH-11,2021-09-25,2021-09-25 06:47:49,Outbound,3.13,140286.48,325552.96,LOT37047500,2023-03-02,RACK-D40,RACK-B01,TRK-053,3089,15.4,80.3,DO385502,No,Urgent order
9478844198,61730602,WH-04,2021-06-11,2021-06-11 12:44:19,Outbound,41.32,120961.66,2242275.0,LOT78567621,2023-01-25,RACK-F25,RACK-B30,TRK-037,3032,9.1,89.3,DO997438,No,Backorder fill
6290568054,38953772,WH-10,2020-02-14,2020-02-14 12:40:21,Outbound,0.36,12110.35,50581.53,LOT61517392,2020-02-24,RACK-A12,RACK-D05,TRK-052,3056,12.5,85.7,DO711142,No,Urgent order
3667250584,69648173,WH-15,2023-12-18,2023-12-18 13:59:43,Inbound,140.24,127435.29,2930606.91,LOT71534906,2025-01-04,RACK-G36,RACK-A40,TRK-017,3026,-2.2,43.7,DO293183,No,Near expiry
6390462099,95215407,WH-08,2020-07-20,2020-07-20 00:12:08,Outbound,22.16,144668.52,1609384.41,LOT39185842,2020-08-01,RACK-B30,RACK-F48,TRK-030,3074,14.1,56.5,DO893785,No,Routine
2048535996,25659695,WH-13,2023-07-27,2023-07-27 01:39:57,Inbound,4.41,98303.9,372925.06,LOT51647486,2024-11-14,RACK-C19,RACK-C13,TRK-022,3062,-3.6,60.5,DO287727,No,Routine
9518876849,62779697,WH-14,2023-11-08,2023-11-08 17:11:04,Inbound,62.82,123020.84,1070887.91,LOT79679547,2024-01-29,RACK-A50,RACK-F17,TRK-027,3073,2.8,80.4,DO749976,No,Cold chain breach
6918937024,25796914,WH-11,2023-04-01,2023-04-01 02:27:53,Adjustment,11.72,129183.28,1752375.59,LOT40085662,2023-08-01,RACK-E49,RACK-E48,TRK-002,3001,-5.8,79.1,DO587399,No,Cold chain breach
8529131174,75233588,WH-10,2021-12-31,2021-12-31 12:18:38,Inbound,127.67,104030.78,9187730.34,LOT37602285,2022-07-24,RACK-D25,RACK-H10,TRK-025,3080,10.6,45.8,DO970863,No,Overstock
6373227912,82979638,WH-07,2023-09-05,2023-09-05 07:58:53,Inbound,3.02,86237.03,78133.15,LOT25070843,2024-03-04,RACK-B23,RACK-B09,TRK-015,3040,-13.1,64.6,DO712632,No,Cold chain breach
8066260032,83475767,WH-09,2023-05-10,2023-05-10 09:37:08,Inbound,29.58,93351.32,2034424.29,LOT91398269,2023-09-25,RACK-E21,RACK-B40,TRK-050,3093,-5.2,41.5,DO294093,No,Urgent order
9335103386,39775030,WH-03,2023-08-28,2023-08-28 15:13:18,Inbound,4.84,38518.45,148243.61,LOT30108373,2025-01-20,RACK-F46,RACK-A01,TRK-014,3040,0.4,51.0,DO746820,No,Cold chain breach
5504615068,26624313,WH-01,2022-11-07,2022-11-07 22:51:02,Inbound,19.78,137443.94,1216971.23,LOT26433914,2024-04-17,RACK-H38,RACK-B14,TRK-042,3014,23.1,60.9,DO153764,No,Overstock
8934076462,90724666,WH-15,2024-07-24,2024-07-24 19:40:16,Outbound,71.42,33366.42,1068013.39,LOT75504765,2026-05-17,RACK-G42,RACK-F25,TRK-004,3048,-20.5,77.8,DO974100,No,Overstock
4182805511,84383547,WH-12,2022-03-28,2022-03-28 09:39:58,Transfer,6.38,90427.99,843289.43,LOT84503285,2023-05-12,RACK-B49,RACK-C02,TRK-055,3085,-10.3,87.8,DO274790,No,OK
7293134691,20979004,WH-08,2022-03-29,2022-03-29 08:27:05,Outbound,30.34,107541.84,345402.87,LOT23234975,2022-09-19,RACK-D43,RACK-A47,TRK-031,3111,-14.1,61.3,DO659716,No,Urgent order
4734913893,88007484,WH-02,2021-02-27,2021-02-27 04:07:20,Outbound,134.09,47202.65,8493312.49,LOT73990750,2021-11-07,RACK-C39,RACK-B14,TRK-041,3029,17.8,46.1,DO950588,No,Overstock
1377021997,35326782,WH-05,2022-02-02,2022-02-02 17:15:26,Outbound,34.87,54820.64,3790352.31,LOT43562734,2023-12-16,RACK-G32,RACK-G44,TRK-053,3031,-10.5,64.1,DO107576,No,Backorder fill
3245899686,30229304,WH-07,2023-12-13,2023-12-13 08:12:31,Outbound,28.84,37773.19,2122343.71,LOT25119227,2025-05-29,RACK-A19,RACK-B08,TRK-057,3042,-7.8,87.8,DO228221,No,Damaged packaging
2486253953,94276416,WH-09,2023-07-19,2023-07-19 03:35:12,Return,105.48,92796.32,6482878.96,LOT90520676,2024-05-27,RACK-B20,RACK-A49,TRK-014,3095,-14.7,75.3,DO481179,No,Backorder fill
4106792228,56832832,WH-04,2024-01-16,2024-01-16 22:24:31,Outbound,28.75,75591.58,4282822.78,LOT77764341,2024-12-21,RACK-D14,RACK-C44,TRK-009,3035,-0.6,77.1,DO391575,No,Damaged packaging
6814670879,62112065,WH-15,2023-02-12,2023-02-12 03:29:45,Inbound,4.82,18570.18,179856.48,LOT90690488,2024-06-09,RACK-F08,RACK-G14,TRK-043,3066,-14.1,61.7,DO129234,No,Overstock
4345107303,80060226,WH-06,2023-11-19,2023-11-19 00:47:10,Adjustment,9.25,57200.79,598962.95,LOT29009862,2025-01-11,RACK-C32,RACK-A41,TRK-034,3050,-13.7,66.2,DO343808,No,Urgent order
5391460881,56457029,WH-15,2020-09-07,2020-09-07 15:01:41,Outbound,22.21,14320.42,2955452.2,LOT30161671,2022-01-21,RACK-C21,RACK-E38,TRK-038,3087,-6.9,86.0,DO820000,No,Near expiry
5547456626,25017157,WH-02,2020-02-23,2020-02-23 17:23:21,Return,103.52,73131.16,11980972.72,LOT45557936,2021-04-17,RACK-C27,RACK-C37,TRK-020,3053,-13.4,87.2,DO158255,No,OK
7208792736,86895944,WH-10,2023-08-15,2023-08-15 08:24:32,Inbound,408.89,54882.2,21165947.97,LOT17077075,2025-06-13,RACK-H04,RACK-A04,TRK-049,3003,-0.6,87.9,DO730729,No,Near expiry
2432740907,38932809,WH-10,2024-10-18,2024-10-18 05:40:21,Return,11.48,123132.59,1507541.01,LOT23296771,2026-06-18,RACK-F16,RACK-A08,TRK-024,3020,4.1,52.4,DO370616,No,Near expiry
8421714899,33538891,WH-06,2022-11-21,2022-11-21 21:50:42,Inbound,2.93,83021.27,149850.48,LOT42384602,2024-10-24,RACK-F19,RACK-E09,TRK-040,3111,0.7,70.2,DO490479,No,Overstock
8482346203,49324875,WH-11,2021-10-15,2021-10-15 03:03:59,Outbound,8.54,64715.19,691711.31,LOT50641609,2023-06-01,RACK-B14,RACK-D09,TRK-010,3041,24.7,56.7,DO274611,No,Damaged packaging
7059163732,45098317,WH-07,2024-10-15,2024-10-15 07:02:18,Transfer,35.06,65812.73,3271788.02,LOT49631706,2025-04-10,RACK-A03,RACK-F01,TRK-016,3008,16.9,45.3,DO632376,No,OK
5907650753,30346062,WH-10,2021-05-13,2021-05-13 09:37:23,Outbound,0.2,60811.7,3356.54,LOT54990739,2022-03-20,RACK-G29,RACK-B06,TRK-060,3099,11.4,65.4,DO526361,No,Backorder fill
3131139607,63416120,WH-07,2023-08-20,2023-08-20 10:30:53,Inbound,5.62,138588.58,609691.06,LOT99151667,2025-02-18,RACK-D42,RACK-B04,TRK-010,3078,-0.5,83.6,DO384904,No,Urgent order
9257184673,72977748,WH-03,2024-01-17,2024-01-17 19:26:20,Transfer,6.05,21115.54,67212.55,LOT69937489,2025-02-28,RACK-B31,RACK-G38,TRK-039,3080,-7.2,62.6,DO597564,No,Damaged packaging
8410697927,72996181,WH-10,2021-07-18,2021-07-18 09:07:06,Outbound,1269.5,133060.44,37111935.26,LOT90251160,2022-04-21,RACK-E27,RACK-A31,TRK-024,3048,0.4,73.0,DO596353,No,Cold chain breach
5583596058,23017821,WH-08,2022-05-15,2022-05-15 10:39:58,Outbound,4.9,119986.97,27282.93,LOT18194559,2023-07-27,RACK-E06,RACK-F08,TRK-017,3047,-14.6,76.0,DO143537,No,Routine
5385387866,26349406,WH-05,2024-10-21,2024-10-21 18:12:09,Outbound,24.79,109119.78,1012993.11,LOT76665799,2026-01-20,RACK-D42,RACK-F05,TRK-012,3008,11.9,58.3,DO929792,No,Overstock
6988136528,80863583,WH-02,2021-09-04,2021-09-04 09:01:34,Outbound,23.69,129494.88,2275999.46,LOT89092995,2023-03-27,RACK-F19,RACK-B40,TRK-048,3038,-14.1,75.0,DO195943,No,Routine
8355162038,41847650,WH-12,2021-03-26,2021-03-26 14:56:57,Outbound,50.65,92327.3,6721540.28,LOT16942866,2021-05-25,RACK-C36,RACK-B43,TRK-055,3102,4.7,82.0,DO214337,No,Damaged packaging
1417758618,23011171,WH-08,2021-04-04,2021-04-04 20:30:10,Outbound,62.89,97563.5,6824766.37,LOT37870987,2023-01-17,RACK-H46,RACK-B34,TRK-011,3106,8.9,51.9,DO117272,No,Urgent order
9213512279,38545251,WH-06,2023-12-06,2023-12-06 08:09:26,Inbound,11.15,88186.42,244863.71,LOT88228270,2025-01-03,RACK-F07,RACK-C04,TRK-020,3075,19.0,47.5,DO383969,No,Overstock
1476952048,60040038,WH-15,2022-06-12,2022-06-12 03:31:35,Outbound,26.63,143090.34,3306113.45,LOT56833503,2023-12-30,RACK-H15,RACK-E23,TRK-027,3107,4.1,74.8,DO268303,No,OK
1138837448,43751278,WH-05,2022-08-14,2022-08-14 18:14:14,Outbound,2.0,7571.92,54626.14,LOT38216824,2022-10-08,RACK-G14,RACK-D07,TRK-045,3057,-19.1,73.1,DO140930,No,Damaged packaging
2421685262,59702127,WH-13,2022-11-11,2022-11-11 17:52:20,Transfer,1.62,87243.08,62123.56,LOT44052700,2024-09-03,RACK-D43,RACK-C13,TRK-002,3011,8.7,84.1,DO894212,No,Cold chain breach
6164677396,53046129,WH-05,2024-01-21,2024-01-21 02:35:12,Inbound,5.57,145898.15,764543.6,LOT18353114,2024-06-04,RACK-G36,RACK-C23,TRK-056,3043,-7.3,74.9,DO793474,No,Urgent order
9089657099,22132084,WH-01,2022-10-18,2022-10-18 05:38:11,Outbound,195.66,9036.41,3576660.59,LOT84719055,2024-04-19,RACK-B18,RACK-C10,TRK-012,3091,1.6,68.0,DO840741,No,Overstock
7704353529,68718970,WH-15,2020-03-20,2020-03-20 13:01:37,Scrap,8.84,124607.13,922137.1,LOT34703568,2021-12-17,RACK-C46,RACK-G29,TRK-049,3107,20.1,47.4,DO782347,No,Urgent order
4520847984,11607420,WH-13,2023-09-29,2023-09-29 05:05:29,Outbound,39.15,97906.63,5457902.21,LOT92686867,2024-02-17,RACK-F41,RACK-C19,TRK-041,3081,12.5,49.6,DO220670,No,Backorder fill
8528335069,51376001,WH-09,2021-09-06,2021-09-06 18:58:24,Inbound,36.92,7992.99,5041551.12,LOT97135899,2022-11-05,RACK-D05,RACK-H36,TRK-031,3120,-13.5,56.2,DO594231,No,Routine
5447204801,74533762,WH-15,2020-04-29,2020-04-29 02:08:17,Transfer,65.88,136708.92,4087014.38,LOT71973484,2020-10-25,RACK-C16,RACK-B05,TRK-005,3068,-19.9,53.4,DO480111,No,Overstock
4427911425,44574081,WH-06,2024-04-25,2024-04-25 00:37:59,Outbound,36.69,114886.1,2170597.16,LOT21189509,2025-07-12,RACK-H05,RACK-C19,TRK-042,3107,1.8,54.1,DO495911,No,Overstock
7830167008,99512196,WH-09,2024-12-11,2024-12-11 11:13:59,Inbound,13.15,32929.54,1727374.91,LOT35476010,2025-05-17,RACK-E10,RACK-F36,TRK-009,3071,10.0,61.4,DO840044,No,OK
9040104746,37262727,WH-13,2020-07-25,2020-07-25 04:06:26,Inbound,1.44,88553.69,163112.17,LOT70078602,2022-04-05,RACK-F20,RACK-D17,TRK-032,3071,22.0,57.1,DO655396,No,Urgent order
6430894080,30333831,WH-03,2020-07-18,2020-07-18 08:44:47,Inbound,29.71,130876.02,1368473.08,LOT73399602,2021-11-06,RACK-H38,RACK-D35,TRK-017,3063,22.0,59.7,DO210410,No,Routine
4357017895,40071563,WH-09,2021-06-24,2021-06-24 20:26:36,Inbound,233.84,122013.55,2137186.77,LOT82714044,2022-09-10,RACK-C28,RACK-C25,TRK-060,3111,22.0,81.9,DO736775,No,Overstock
9485122131,42909579,WH-07,2023-07-31,2023-07-31 08:31:13,Outbound,191.65,87486.61,27415890.71,LOT33633228,2024-12-24,RACK-G07,RACK-E02,TRK-054,3079,-15.0,49.9,DO990143,No,Overstock
8279095219,79268238,WH-03,2022-01-18,2022-01-18 02:39:35,Outbound,35.09,138279.07,2261582.59,LOT25646056,2022-01-22,RACK-G06,RACK-B13,TRK-042,3072,-20.6,47.4,DO207947,No,Near expiry
6208371147,41365394,WH-03,2022-05-19,2022-05-19 23:23:58,Transfer,0.51,107157.77,61054.22,LOT32978532,2023-02-19,RACK-D15,RACK-A07,TRK-046,3011,15.2,78.9,DO792731,No,Backorder fill
6600733622,95002519,WH-01,2020-04-26,2020-04-26 14:43:30,Outbound,14.32,22366.93,1400021.73,LOT34299446,2021-10-31,RACK-G01,RACK-B34,TRK-036,3028,-2.0,67.7,DO953092,No,Overstock
8897193916,65109913,WH-07,2023-08-03,2023-08-03 20:21:02,Outbound,14.64,126580.66,1297465.34,LOT54294556,2025-06-14,RACK-D19,RACK-D16,TRK-007,3118,18.9,77.5,DO236810,No,Damaged packaging
5589176576,23670170,WH-07,2022-06-28,2022-06-28 11:16:57,Inbound,5.27,98422.58,553127.81,LOT55949327,2022-07-07,RACK-H31,RACK-F07,TRK-040,3005,-7.0,46.9,DO758602,No,Near expiry
3931234325,47998361,WH-10,2023-06-19,2023-06-19 14:03:35,Inbound,211.36,63332.95,25507671.75,LOT70708220,2023-08-29,RACK-E42,RACK-B27,TRK-044,3087,6.7,80.5,DO704960,No,Damaged packaging
4711031668,69944732,WH-05,2020-02-25,2020-02-25 04:44:35,Transfer,89.87,128506.22,5099147.97,LOT63299862,2020-11-15,RACK-F27,RACK-F05,TRK-019,3018,-15.4,66.1,DO883502,No,Damaged packaging
7374164604,57954713,WH-06,2023-09-08,2023-09-08 19:37:30,Transfer,4.38,45293.51,207751.34,LOT51033877,2024-11-06,RACK-H33,RACK-G36,TRK-052,3024,-20.0,73.0,DO675819,No,Near expiry
1474853446,34550685,WH-09,2020-10-21,2020-10-21 11:59:17,Outbound,16.1,84537.85,1490540.23,LOT80578302,2021-02-09,RACK-H11,RACK-C41,TRK-034,3086,-6.4,52.2,DO443031,No,Near expiry
4309521716,10507681,WH-04,2021-01-05,2021-01-05 07:09:12,Inbound,47.85,34272.58,3322027.02,LOT21673340,2022-07-08,RACK-F02,RACK-C31,TRK-059,3009,2.5,83.0,DO363663,No,Urgent order
1364546268,72351655,WH-03,2022-09-27,2022-09-27 07:23:30,Inbound,21.35,63284.07,2550841.13,LOT68605444,2024-07-14,RACK-F25,RACK-H18,TRK-018,3086,1.8,82.1,DO277281,No,Routine
7261548324,27088295,WH-11,2020-11-29,2020-11-29 23:47:34,Inbound,3.07,110609.97,289803.94,LOT75596086,2022-02-01,RACK-B31,RACK-C48,TRK-023,3053,-19.9,73.0,DO442140,No,Backorder fill
3049747862,31880617,WH-01,2022-03-25,2022-03-25 07:10:20,Sample,4.66,47508.45,566720.15,LOT80541771,2023-10-03,RACK-F20,RACK-H43,TRK-053,3078,-7.9,73.2,DO388867,Yes,OK
6501270913,65466794,WH-04,2020-02-02,2020-02-02 03:53:17,Return,245.78,92057.83,19831314.22,LOT42602429,2021-05-06,RACK-F20,RACK-H16,TRK-040,3048,-20.1,89.1,DO709475,Yes,Routine
