cow_id,rfid_tag,breed,date_of_birth,acquisition_date,farm_code,region,health_status,feed_program,weight_kg,lactation_number,avg_daily_yield_liters,is_pregnant,vaccination_status,last_vet_check,milk_fat_pct,milk_protein_pct,somatic_cell_count,is_active,notes
2425342,RF508564010,Jersey,2021-07-30,2023-03-29,FARM-038,North Sumatra,Excellent,Premium Silage,454.1,2,17.27,No,Overdue,2023-05-05,3.62,3.09,562867,Yes,High performer
3703298,RF613225993,Jersey,2020-05-28,2022-09-03,FARM-017,East Java,Poor,Premium Silage,468.5,1,25.0,No,Up-to-date,2023-04-13,4.12,4.12,118477,Yes,Low yield alert
7602695,RF606120516,Montbéliarde,2015-05-16,2017-02-23,FARM-002,South Sulawesi,Excellent,Hay-Based,383.2,1,16.92,No,Up-to-date,2023-09-12,3.66,2.81,593814,Yes,Low yield alert
4784649,RF414697172,Holstein,2017-04-08,2022-01-13,FARM-024,East Java,Fair,Standard Mix,645.3,3,30.05,Yes,Up-to-date,2023-06-05,5.13,3.93,240436,Yes,None
4784650,RF384736299,Holstein,2020-10-26,2022-03-22,FARM-040,Central Java,Fair,Standard Mix,583.0,1,24.03,No,Up-to-date,2023-05-28,5.58,2.87,445351,Yes,Low yield alert
5734922,RF171216706,Holstein,2017-11-21,2019-05-02,FARM-008,Aceh,Good,Standard Mix,534.1,1,29.76,No,Up-to-date,2024-09-09,5.3,2.8,549377,Yes,High performer
9044494,RF613022936,Guernsey,2013-06-09,2015-09-28,FARM-032,Bali,Fair,Premium Silage,367.6,2,14.0,Yes,Up-to-date,2023-05-27,3.79,2.92,149393,Yes,High performer
2785812,RF452859218,Holstein,2021-12-11,2024-02-28,FARM-030,Yogyakarta,Good,Organic Blend,630.7,1,30.93,No,Overdue,2023-05-15,4.05,3.32,202275,Yes,None
5210645,RF781429478,Guernsey,2020-05-21,2023-01-14,FARM-003,North Sumatra,Excellent,Standard Mix,428.7,4,20.84,Yes,Up-to-date,2023-12-19,3.69,4.02,655239,Yes,Monitor closely
6128149,RF652430400,Holstein,2017-01-30,2021-01-21,FARM-022,Central Java,Poor,Standard Mix,462.5,2,27.77,No,Up-to-date,2024-07-16,4.39,2.94,409006,Yes,High performer
8487448,RF343873669,Holstein,2012-09-15,2017-08-01,FARM-030,North Sumatra,Excellent,Hay-Based,543.2,3,30.53,Yes,Up-to-date,2024-04-08,4.33,4.18,136997,No,Excellent genetics
5440025,RF830761164,Brown Swiss,2014-01-17,2016-10-07,FARM-015,Bali,Excellent,Hay-Based,427.7,5,17.24,No,Overdue,2024-07-30,5.44,3.54,609054,Yes,Monitor closely
1442329,RF763770302,Holstein,2019-10-12,2023-04-01,FARM-015,North Sumatra,Fair,Premium Silage,472.8,1,24.99,No,Up-to-date,2023-07-27,3.92,4.14,470345,Yes,Excellent genetics
2589226,RF369862716,Jersey,2016-09-21,2019-11-20,FARM-036,Yogyakarta,Excellent,Hay-Based,429.4,1,20.12,No,Up-to-date,2024-02-25,3.56,3.47,218037,Yes,Monitor closely
5014060,RF476247014,Holstein,2016-05-21,2021-04-15,FARM-005,West Java,Poor,Premium Silage,525.4,2,24.83,No,Overdue,2024-08-22,5.66,3.01,514919,Yes,High performer
8684083,RF774895842,Holstein,2020-07-12,2022-11-09,FARM-039,East Java,Good,Standard Mix,575.9,1,27.13,Yes,Overdue,2024-04-10,3.6,4.03,407959,Yes,None
1409590,RF862099714,Milking Shorthorn,2016-04-11,2021-06-20,FARM-032,Bali,Excellent,Premium Silage,446.6,1,13.52,No,Up-to-date,2024-09-05,5.45,3.14,747209,Yes,Low yield alert
6324793,RF886454293,Holstein,2016-11-06,2019-09-15,FARM-018,South Sulawesi,Good,Standard Mix,435.6,1,29.2,No,Up-to-date,2024-01-01,3.42,2.94,559134,Yes,Recovering
3310140,RF623837795,Jersey,2014-06-25,2018-04-15,FARM-036,East Java,Good,Hay-Based,428.1,2,29.35,No,Up-to-date,2023-02-13,4.76,3.63,723896,No,Excellent genetics
7569981,RF748331514,Normande,2013-01-23,2014-03-19,FARM-027,North Sumatra,Fair,Premium Silage,384.5,1,13.12,No,Up-to-date,2024-04-16,4.69,3.53,468059,Yes,Low yield alert
4031041,RF453220524,Guernsey,2020-05-07,2023-04-06,FARM-007,Central Java,Good,Premium Silage,424.6,1,18.99,No,Partial,2024-01-03,5.33,3.28,310781,Yes,None
3244614,RF699660934,Guernsey,2015-08-22,2018-09-13,FARM-036,Yogyakarta,Fair,Concentrate Rich,394.7,3,20.35,No,Up-to-date,2024-05-26,5.43,3.27,696345,Yes,Monitor closely
8127046,RF767652370,Holstein,2015-07-20,2020-09-08,FARM-032,Yogyakarta,Fair,Standard Mix,583.0,5,32.3,No,Up-to-date,2023-12-12,5.3,4.05,216951,No,High performer
3605071,RF418046292,Holstein,2012-03-06,2013-04-18,FARM-036,East Java,Good,Hay-Based,546.7,2,20.84,Yes,Up-to-date,2024-09-04,5.58,3.73,326163,Yes,High performer
8421969,RF974641190,Jersey,2017-12-22,2020-06-13,FARM-019,East Java,Under Treatment,Standard Mix,520.9,5,29.94,Yes,Overdue,2023-09-09,4.62,3.73,337087,Yes,Monitor closely
8258130,RF113334107,Holstein,2021-05-05,2023-01-23,FARM-019,West Java,Excellent,Hay-Based,516.5,1,25.91,No,Up-to-date,2024-07-18,5.8,3.07,245095,Yes,Excellent genetics
1704531,RF955554613,Jersey,2016-06-24,2020-06-27,FARM-024,Bali,Excellent,Standard Mix,460.4,5,17.05,No,Partial,2023-11-24,4.6,2.91,776871,Yes,Low yield alert
2622046,RF644874404,Jersey,2014-10-08,2019-09-21,FARM-031,East Java,Excellent,Concentrate Rich,417.5,1,28.69,Yes,Up-to-date,2024-12-19,4.88,3.58,284843,Yes,Excellent genetics
3342942,RF283976198,Jersey,2021-05-19,2022-03-03,FARM-002,East Java,Good,Premium Silage,418.1,2,18.46,No,Overdue,2023-06-01,3.37,3.3,339501,Yes,Low yield alert
2818665,RF525465922,Jersey,2012-04-22,2016-10-19,FARM-014,Yogyakarta,Good,Hay-Based,398.0,2,20.24,No,Up-to-date,2024-06-04,5.66,3.0,615824,No,Excellent genetics
1540722,RF228509048,Holstein,2015-07-12,2020-11-08,FARM-005,East Java,Good,Hay-Based,495.1,3,26.89,No,Up-to-date,2024-09-07,5.21,4.19,240041,Yes,Recovering
2556542,RF835892241,Holstein,2020-03-03,2021-05-01,FARM-025,Bali,Good,Standard Mix,603.1,1,21.61,No,Up-to-date,2023-11-15,4.12,3.79,314255,Yes,Monitor closely
6423167,RF585038697,Holstein,2014-12-03,2017-08-31,FARM-007,East Java,Excellent,Hay-Based,530.2,2,26.76,No,Up-to-date,2024-01-18,3.45,2.8,604823,Yes,High performer
1540736,RF285105531,Holstein,2016-04-24,2018-07-10,FARM-013,Yogyakarta,Good,Organic Blend,503.9,5,18.87,No,Up-to-date,2024-11-30,5.57,3.64,651866,Yes,Recovering
4162177,RF141633567,Holstein,2019-12-03,2024-09-28,FARM-035,North Sumatra,Fair,Premium Silage,536.5,1,28.52,No,Partial,2023-04-21,4.11,3.05,593674,Yes,None
4194945,RF807046107,Guernsey,2017-07-31,2019-02-26,FARM-036,North Sumatra,Fair,Pasture-Fed,361.9,6,30.33,No,Up-to-date,2023-09-10,4.15,3.14,564607,Yes,Recovering
2818692,RF808304553,Holstein,2012-06-19,2014-12-19,FARM-038,West Java,Good,Hay-Based,564.2,6,18.44,No,Up-to-date,2024-08-11,5.03,3.53,622922,Yes,High performer
4817541,RF567226752,Jersey,2015-08-05,2016-11-04,FARM-025,West Java,Excellent,Premium Silage,408.3,1,24.95,No,Up-to-date,2023-11-10,4.49,3.9,351144,Yes,Low yield alert
1344134,RF902999305,Brown Swiss,2012-08-13,2016-01-25,FARM-037,East Java,Good,Hay-Based,497.3,1,28.94,No,Up-to-date,2023-11-07,4.2,3.29,613886,Yes,Low yield alert
2425479,RF850742158,Ayrshire,2021-10-18,2023-07-04,FARM-003,South Sulawesi,Excellent,Pasture-Fed,482.0,3,22.1,No,Overdue,2023-03-16,5.06,3.49,648889,Yes,None
5603979,RF358113984,Holstein,2012-07-04,2015-02-20,FARM-022,Aceh,Under Treatment,Concentrate Rich,547.3,3,28.43,No,Overdue,2023-02-15,3.61,3.64,701966,Yes,Recovering
2654861,RF801514571,Guernsey,2019-08-18,2023-04-27,FARM-018,Central Java,Excellent,Concentrate Rich,562.5,5,15.65,No,Overdue,2023-07-14,5.32,3.48,679281,Yes,Low yield alert
8913550,RF784614627,Guernsey,2016-06-07,2017-02-27,FARM-008,West Java,Poor,Standard Mix,393.6,2,18.15,Yes,Up-to-date,2023-09-20,5.68,3.8,778780,Yes,Excellent genetics
2851472,RF317031248,Brown Swiss,2015-03-19,2017-04-20,FARM-006,East Java,Good,Premium Silage,370.0,2,20.35,No,Up-to-date,2023-04-22,3.49,2.85,456914,Yes,Low yield alert
7799441,RF741025454,Holstein,2021-01-16,2021-11-30,FARM-003,Yogyakarta,Good,Pasture-Fed,562.6,3,25.43,No,Overdue,2023-02-14,4.68,4.13,407928,Yes,High performer
3113620,RF413323876,Jersey,2013-12-19,2016-06-03,FARM-033,West Java,Excellent,Premium Silage,450.4,5,24.59,No,Up-to-date,2024-03-27,3.38,3.14,604231,Yes,Monitor closely
6259356,RF673672094,Normande,2013-08-10,2017-03-02,FARM-002,East Java,Excellent,Pasture-Fed,373.5,1,17.95,No,Up-to-date,2023-04-17,4.98,2.81,53587,Yes,Recovering
3768991,RF179375305,Holstein,2020-08-14,2024-04-16,FARM-002,Yogyakarta,Poor,Pasture-Fed,494.2,1,23.54,No,Up-to-date,2024-09-22,4.21,4.07,299214,Yes,Excellent genetics
2228898,RF587718440,Montbéliarde,2014-10-21,2017-03-25,FARM-035,North Sumatra,Excellent,Standard Mix,446.8,3,9.39,No,Partial,2024-02-02,5.8,4.03,435957,Yes,Recovering
6455972,RF343723943,Holstein,2021-01-12,2023-03-17,FARM-026,West Java,Good,Standard Mix,477.3,2,26.47,No,Partial,2024-04-16,5.11,3.42,457311,Yes,High performer
3441316,RF305047185,Jersey,2015-08-28,2019-11-17,FARM-037,West Java,Fair,Hay-Based,470.4,4,20.96,No,Partial,2024-07-15,5.44,3.91,443023,Yes,Monitor closely
8159911,RF931696431,Jersey,2016-05-28,2017-09-09,FARM-040,Central Java,Excellent,Standard Mix,468.4,3,9.64,No,Up-to-date,2024-06-13,4.32,4.12,74993,Yes,Recovering
2491048,RF788524209,Holstein,2018-05-13,2022-08-06,FARM-026,East Java,Fair,Premium Silage,456.9,6,24.38,No,Up-to-date,2023-05-14,5.18,3.48,690006,No,Excellent genetics
9044647,RF123049022,Guernsey,2017-12-13,2022-07-25,FARM-001,South Sulawesi,Fair,Standard Mix,442.6,1,21.51,Yes,Partial,2024-01-01,3.73,3.01,273359,Yes,None
7668395,RF855488200,Milking Shorthorn,2016-01-26,2020-01-21,FARM-012,Central Java,Excellent,Organic Blend,369.9,3,22.68,No,Up-to-date,2024-03-01,3.51,4.07,479580,Yes,Excellent genetics
6619820,RF221719840,Guernsey,2019-01-19,2022-03-05,FARM-010,South Sulawesi,Excellent,Premium Silage,392.9,2,22.19,No,Up-to-date,2024-05-03,3.64,2.83,771547,No,High performer
6062767,RF821298658,Jersey,2016-12-11,2020-09-18,FARM-037,Central Java,Good,Premium Silage,438.7,2,25.77,No,Up-to-date,2024-10-01,3.98,3.35,206747,Yes,Low yield alert
1966769,RF747265048,Holstein,2014-03-18,2018-04-04,FARM-032,West Java,Poor,Standard Mix,542.1,4,29.98,Yes,Overdue,2023-07-16,4.53,4.17,74583,Yes,Monitor closely
3539636,RF143439020,Holstein,2012-08-01,2016-09-18,FARM-018,Bali,Fair,Standard Mix,570.2,2,22.95,Yes,Up-to-date,2023-05-14,5.47,4.1,61196,Yes,None
5276341,RF390214900,Holstein,2015-05-24,2018-01-07,FARM-025,Central Java,Fair,Concentrate Rich,609.7,2,22.11,No,Up-to-date,2023-12-17,3.54,3.28,324294,Yes,Recovering
2589366,RF442109092,Holstein,2015-02-27,2017-02-22,FARM-033,South Sulawesi,Excellent,Premium Silage,454.3,2,23.73,No,Up-to-date,2023-07-01,4.17,3.02,298455,Yes,None
7373495,RF267765490,Holstein,2012-02-09,2016-08-26,FARM-038,East Java,Fair,Standard Mix,489.4,4,32.75,No,Overdue,2023-04-19,4.79,2.88,195453,Yes,Low yield alert
1999542,RF350263177,Holstein,2012-11-28,2014-06-11,FARM-014,West Java,Excellent,Standard Mix,552.6,6,36.85,No,Up-to-date,2023-07-22,5.04,3.49,790581,Yes,High performer
7013049,RF185425073,Jersey,2020-03-15,2024-06-26,FARM-012,Aceh,Excellent,Concentrate Rich,455.2,5,14.43,No,Up-to-date,2023-05-07,5.03,2.91,246134,Yes,Monitor closely
5505722,RF406449156,Guernsey,2013-10-27,2016-07-11,FARM-014,Central Java,Fair,Hay-Based,387.5,3,15.23,No,Up-to-date,2024-11-30,3.85,3.86,117793,Yes,Recovering
6062779,RF868916948,Holstein,2015-11-10,2020-06-17,FARM-029,West Java,Fair,Premium Silage,588.2,4,21.22,No,Partial,2024-01-06,5.01,3.65,119078,Yes,Low yield alert
5440189,RF919707906,Jersey,2021-06-01,2023-09-12,FARM-032,Central Java,Under Treatment,Premium Silage,438.7,4,14.16,No,Up-to-date,2023-12-28,4.27,4.03,390124,No,Recovering
4391627,RF550539016,Milking Shorthorn,2017-03-14,2022-07-25,FARM-002,North Sumatra,Fair,Standard Mix,507.9,2,25.23,No,Up-to-date,2024-01-10,3.24,3.91,743918,No,Monitor closely
4031181,RF312339412,Holstein,2018-08-25,2020-03-03,FARM-002,East Java,Excellent,Concentrate Rich,558.3,1,24.09,No,Up-to-date,2023-07-14,4.46,3.81,503882,Yes,Monitor closely
9667278,RF611852999,Holstein,2017-06-19,2021-09-09,FARM-039,Central Java,Excellent,Pasture-Fed,571.6,6,32.03,No,Up-to-date,2023-01-14,5.69,3.68,405027,Yes,Low yield alert
2360015,RF500886544,Guernsey,2018-12-08,2021-10-31,FARM-009,Central Java,Under Treatment,Premium Silage,419.9,3,15.51,No,Up-to-date,2023-08-03,5.66,3.76,377718,Yes,Recovering
3998417,RF236507849,Jersey,2020-10-27,2022-11-20,FARM-021,Bali,Good,Pasture-Fed,464.4,3,18.4,No,Up-to-date,2023-09-13,4.47,3.46,70339,Yes,None
3932895,RF881498108,Holstein,2016-04-22,2021-01-02,FARM-018,West Java,Good,Premium Silage,537.8,2,22.52,No,Overdue,2024-01-08,5.4,2.88,308563,Yes,None
5112546,RF443635681,Brown Swiss,2015-09-02,2018-02-27,FARM-032,Aceh,Good,Organic Blend,468.0,2,22.42,No,Up-to-date,2024-09-03,4.77,3.21,113504,Yes,Monitor closely
1966829,RF111718836,Jersey,2017-11-14,2022-11-04,FARM-020,Central Java,Excellent,Premium Silage,495.5,1,14.47,No,Overdue,2023-03-22,4.16,3.89,204785,Yes,Recovering
2327277,RF396298467,Jersey,2018-03-24,2019-08-07,FARM-013,Yogyakarta,Good,Premium Silage,460.0,4,23.12,Yes,Partial,2023-05-07,3.34,3.26,550277,Yes,High performer
2884343,RF450695315,Jersey,2021-04-30,2023-12-04,FARM-040,North Sumatra,Excellent,Standard Mix,382.1,3,16.96,No,Up-to-date,2024-06-07,3.35,3.8,188272,Yes,None
1409790,RF486887353,Holstein,2013-07-27,2014-11-29,FARM-023,Central Java,Good,Concentrate Rich,524.3,1,27.51,No,Up-to-date,2024-06-21,4.28,3.91,778326,Yes,None
6128383,RF356909240,Jersey,2021-02-17,2022-10-14,FARM-004,Yogyakarta,Good,Premium Silage,405.4,1,23.3,No,Up-to-date,2023-02-13,3.31,3.86,210044,No,Monitor closely
4522752,RF921988751,Holstein,2017-08-12,2019-11-24,FARM-019,East Java,Good,Hay-Based,539.6,4,27.53,No,Up-to-date,2024-08-26,3.29,3.12,565338,Yes,Low yield alert
6193922,RF263483479,Milking Shorthorn,2012-11-26,2016-08-28,FARM-035,West Java,Good,Hay-Based,376.9,3,22.4,Yes,Up-to-date,2024-02-02,3.62,3.08,687134,Yes,Monitor closely
3277572,RF799444677,Jersey,2015-09-01,2017-08-14,FARM-033,Bali,Excellent,Premium Silage,449.5,3,14.82,No,Up-to-date,2023-07-30,3.72,3.6,363115,Yes,Low yield alert
6554374,RF346756657,Jersey,2014-05-27,2019-11-12,FARM-037,South Sulawesi,Fair,Standard Mix,449.6,2,12.96,Yes,Up-to-date,2023-07-05,5.44,3.09,457446,Yes,Recovering
7865099,RF953628157,Ayrshire,2016-05-19,2020-03-31,FARM-016,West Java,Excellent,Premium Silage,440.0,5,13.31,Yes,Up-to-date,2023-01-12,5.66,4.1,368186,Yes,Low yield alert
1508113,RF896551594,Holstein,2018-05-15,2019-10-03,FARM-024,West Java,Good,Premium Silage,423.4,2,19.9,No,Partial,2023-11-06,3.57,3.44,264607,Yes,Low yield alert
4293399,RF220889127,Ayrshire,2020-05-06,2024-08-29,FARM-006,Yogyakarta,Good,Concentrate Rich,414.6,5,22.82,No,Up-to-date,2023-01-24,5.03,3.47,775406,Yes,None
8815384,RF287929395,Holstein,2016-06-16,2020-10-01,FARM-001,East Java,Excellent,Premium Silage,577.6,1,22.9,No,Up-to-date,2023-10-16,5.07,3.08,330268,Yes,High performer
8651547,RF704744240,Holstein,2021-10-11,2022-10-18,FARM-028,East Java,Fair,Concentrate Rich,551.1,2,35.25,No,Overdue,2023-10-21,4.15,3.64,528420,Yes,Excellent genetics
3670819,RF889409574,Guernsey,2013-11-02,2016-06-03,FARM-023,Central Java,Good,Standard Mix,419.4,2,17.34,No,Overdue,2023-06-01,5.32,3.85,568532,Yes,Recovering
7963429,RF793061844,Holstein,2016-01-15,2018-12-14,FARM-030,East Java,Good,Hay-Based,653.8,2,35.38,No,Up-to-date,2024-10-02,3.58,3.28,713431,Yes,Monitor closely
3277614,RF984165585,Montbéliarde,2021-07-18,2022-10-26,FARM-027,North Sumatra,Under Treatment,Organic Blend,376.2,4,22.27,No,Up-to-date,2023-09-18,5.63,3.73,222702,Yes,Low yield alert
3146546,RF688894456,Holstein,2019-12-17,2024-11-13,FARM-026,East Java,Fair,Standard Mix,443.6,1,26.98,No,Up-to-date,2023-04-19,3.79,3.7,213264,Yes,Monitor closely
1147701,RF177531324,Milking Shorthorn,2020-01-12,2020-07-11,FARM-020,West Java,Good,Concentrate Rich,363.3,6,21.8,No,Up-to-date,2023-07-15,3.26,2.84,176956,Yes,Low yield alert
4653880,RF532718825,Holstein,2012-10-19,2013-09-01,FARM-001,Yogyakarta,Good,Standard Mix,576.6,6,23.85,Yes,Up-to-date,2024-08-26,5.59,3.69,672158,Yes,Recovering
3441467,RF512054081,Holstein,2012-05-09,2015-08-25,FARM-035,Bali,Good,Organic Blend,436.5,1,24.97,No,Partial,2024-12-02,4.47,2.84,90550,No,None
4817726,RF200937770,Jersey,2017-04-29,2019-03-26,FARM-030,Central Java,Good,Hay-Based,336.1,1,18.72,No,Up-to-date,2024-07-19,5.22,4.0,277074,Yes,None
4129604,RF577203049,Holstein,2012-02-12,2016-06-10,FARM-005,East Java,Good,Hay-Based,412.1,5,30.25,No,Partial,2024-10-31,5.08,3.15,173384,Yes,Recovering
5833542,RF217762169,Holstein,2013-12-13,2016-12-22,FARM-010,Aceh,Excellent,Standard Mix,602.1,1,26.88,Yes,Up-to-date,2024-10-31,5.55,3.88,96005,Yes,Monitor closely
6849358,RF852456817,Guernsey,2015-10-24,2021-02-26,FARM-008,West Java,Excellent,Hay-Based,494.5,4,20.72,No,Up-to-date,2024-03-24,4.49,3.91,500859,Yes,Excellent genetics
5636946,RF698376516,Guernsey,2019-10-12,2022-05-03,FARM-028,West Java,Excellent,Concentrate Rich,438.0,1,16.01,No,Up-to-date,2024-06-03,5.59,4.07,194207,Yes,Monitor closely
5440339,RF698469846,Holstein,2012-12-19,2016-08-28,FARM-017,East Java,Under Treatment,Hay-Based,486.4,1,24.63,No,Up-to-date,2023-02-10,3.8,3.01,189685,Yes,Recovering
7177044,RF728754062,Holstein,2012-02-15,2014-09-13,FARM-034,West Java,Poor,Premium Silage,607.8,4,33.62,No,Overdue,2023-08-07,3.69,3.46,551989,Yes,Monitor closely
2294615,RF236317519,Guernsey,2016-05-07,2019-12-10,FARM-033,West Java,Fair,Standard Mix,398.2,3,20.93,No,Up-to-date,2023-06-18,3.84,3.85,706013,Yes,Monitor closely
7111514,RF523729488,Jersey,2021-04-14,2023-04-01,FARM-002,West Java,Fair,Standard Mix,444.0,4,24.24,No,Overdue,2023-08-19,5.15,2.98,694764,No,Excellent genetics
8225630,RF408837864,Guernsey,2021-12-19,2023-08-07,FARM-032,Bali,Good,Premium Silage,497.7,4,23.72,Yes,Up-to-date,2023-05-30,5.21,2.86,340863,Yes,Recovering
5473122,RF430864804,Montbéliarde,2019-04-17,2024-04-22,FARM-031,East Java,Good,Concentrate Rich,359.9,2,23.52,No,Up-to-date,2024-11-29,4.77,3.73,651870,Yes,High performer
8094564,RF370145861,Jersey,2013-01-07,2017-05-22,FARM-018,South Sulawesi,Fair,Organic Blend,421.0,2,12.98,Yes,Partial,2023-11-28,5.56,3.59,415442,No,Monitor closely
2130789,RF807715191,Jersey,2021-04-05,2023-08-19,FARM-013,Bali,Poor,Premium Silage,492.8,2,19.54,No,Up-to-date,2024-12-04,4.98,3.8,629761,Yes,Recovering
2589550,RF320905013,Holstein,2018-07-10,2021-12-06,FARM-039,Bali,Fair,Premium Silage,489.9,4,33.08,No,Up-to-date,2023-09-09,4.22,3.8,645789,Yes,High performer
3670896,RF522067474,Guernsey,2013-08-22,2015-07-24,FARM-001,West Java,Fair,Standard Mix,407.0,2,28.96,No,Partial,2024-07-17,4.72,3.19,645018,Yes,High performer
2229110,RF436233641,Guernsey,2012-07-27,2015-06-17,FARM-008,West Java,Excellent,Concentrate Rich,470.4,2,24.17,No,Up-to-date,2023-03-13,3.92,3.57,331452,Yes,None
9143162,RF219649243,Jersey,2020-05-01,2024-09-03,FARM-022,Aceh,Fair,Standard Mix,412.2,1,19.06,Yes,Up-to-date,2024-09-10,4.68,3.17,629459,Yes,Monitor closely
5833597,RF985965177,Jersey,2013-09-13,2014-04-28,FARM-025,West Java,Good,Pasture-Fed,536.7,2,21.7,Yes,Overdue,2023-10-04,5.3,2.97,308152,Yes,Monitor closely
6751103,RF103402003,Guernsey,2014-09-18,2017-10-13,FARM-016,Yogyakarta,Good,Concentrate Rich,406.0,5,23.52,No,Up-to-date,2023-08-26,3.46,2.91,797031,Yes,Monitor closely
2786178,RF320255331,Brown Swiss,2020-04-15,2022-12-08,FARM-032,Central Java,Fair,Standard Mix,444.7,4,28.42,Yes,Up-to-date,2024-02-02,5.38,3.65,441078,Yes,None
1377156,RF437382335,Guernsey,2018-09-27,2023-12-04,FARM-023,Central Java,Excellent,Standard Mix,390.3,2,20.81,Yes,Up-to-date,2024-04-25,5.7,3.76,640672,Yes,Low yield alert
7701385,RF122005392,Guernsey,2012-09-21,2015-10-02,FARM-032,Central Java,Good,Standard Mix,405.4,1,15.75,No,Up-to-date,2023-10-03,4.15,4.2,551775,Yes,Monitor closely
2786185,RF491456037,Jersey,2021-07-28,2024-12-18,FARM-004,Bali,Excellent,Pasture-Fed,292.5,4,27.88,Yes,Up-to-date,2023-02-21,3.85,3.54,317539,Yes,High performer
1672073,RF278916307,Jersey,2013-08-03,2018-11-23,FARM-034,West Java,Fair,Hay-Based,486.7,5,22.01,No,Overdue,2023-06-30,3.95,3.46,493824,No,Monitor closely
7734157,RF388883932,Normande,2012-03-11,2017-03-19,FARM-012,East Java,Fair,Organic Blend,478.1,3,27.62,No,Up-to-date,2024-06-30,5.62,3.14,59171,Yes,Monitor closely
8422287,RF244900502,Jersey,2020-08-04,2022-08-11,FARM-011,West Java,Excellent,Premium Silage,429.4,1,18.29,No,Overdue,2024-08-10,5.24,3.45,527043,Yes,None
6914963,RF245926081,Holstein,2020-01-01,2021-11-19,FARM-001,Central Java,Good,Standard Mix,594.9,3,41.76,No,Up-to-date,2024-02-18,5.51,3.45,728799,No,High performer
9372568,RF537741235,Jersey,2020-10-26,2024-09-15,FARM-011,East Java,Good,Concentrate Rich,455.6,4,16.85,Yes,Up-to-date,2024-01-12,5.39,2.96,482446,Yes,High performer
6816664,RF785534409,Holstein,2016-03-10,2016-10-24,FARM-010,Central Java,Good,Concentrate Rich,556.5,1,33.32,Yes,Overdue,2024-02-10,3.84,2.82,288101,No,High performer
6456223,RF546461873,Jersey,2017-06-16,2020-03-09,FARM-004,West Java,Excellent,Hay-Based,384.9,2,24.12,Yes,Up-to-date,2023-12-25,4.41,3.34,735173,Yes,None
2425760,RF614814659,Holstein,2018-09-16,2020-11-06,FARM-005,Central Java,Excellent,Pasture-Fed,570.1,3,16.46,Yes,Partial,2023-05-30,5.14,3.59,112796,Yes,Monitor closely
7930789,RF472508682,Holstein,2019-01-27,2022-06-27,FARM-040,Central Java,Good,Concentrate Rich,621.4,2,24.53,No,Partial,2024-05-14,4.33,3.52,748687,Yes,Low yield alert
2065324,RF454498073,Jersey,2020-05-25,2024-01-24,FARM-029,Bali,Good,Premium Silage,521.9,6,25.33,No,Up-to-date,2024-09-23,4.2,3.35,93926,Yes,None
3408819,RF558392726,Jersey,2013-06-28,2015-01-27,FARM-036,East Java,Under Treatment,Standard Mix,311.6,1,23.17,No,Up-to-date,2023-02-08,3.89,3.48,119299,Yes,Monitor closely
7668663,RF881600177,Holstein,2019-07-18,2022-10-20,FARM-024,North Sumatra,Under Treatment,Standard Mix,499.1,3,29.73,No,Partial,2023-12-05,4.84,3.26,213156,Yes,Low yield alert
8225725,RF975026417,Guernsey,2018-08-12,2022-01-08,FARM-002,Central Java,Excellent,Pasture-Fed,385.7,4,20.66,No,Partial,2024-02-19,3.33,3.63,320157,Yes,Monitor closely
2622400,RF264559794,Brown Swiss,2018-03-23,2019-12-20,FARM-007,Yogyakarta,Good,Standard Mix,411.8,1,25.38,No,Up-to-date,2023-11-03,3.41,3.03,554547,No,Low yield alert
2982850,RF265405571,Holstein,2012-09-28,2017-07-31,FARM-027,East Java,Excellent,Pasture-Fed,593.4,5,19.56,Yes,Up-to-date,2024-05-18,5.61,3.35,274425,Yes,Monitor closely
6292423,RF504637077,Guernsey,2015-03-19,2017-01-25,FARM-006,West Java,Excellent,Hay-Based,475.0,1,22.4,Yes,Up-to-date,2023-04-05,5.63,3.91,781259,Yes,None
5374922,RF836223645,Holstein,2012-01-09,2015-02-27,FARM-023,Yogyakarta,Excellent,Premium Silage,544.1,1,32.75,No,Up-to-date,2024-08-19,3.41,2.86,50223,Yes,Monitor closely
