session_id,cow_id,farm_code,milking_date,milking_timestamp,shift,yield_liters,fat_percentage,protein_percentage,somatic_cell_count,temperature_celsius,machine_id,operator_id,quality_grade,lactose_percentage,conductivity_ms_cm,flow_rate_lpm,milking_duration_min,ph_level,is_flagged
715990810,1619175,FARM-039,2023-12-24,2023-12-24 15:04:10,Morning,16.05,3.93,4.41,55682,39.2,MCH-19,1033,Grade B,4.65,6.62,0.88,12.7,6.67,No
724093639,3759335,FARM-004,2022-04-07,2022-04-07 06:24:58,Morning,18.19,3.78,3.19,385624,38.6,MCH-17,1131,Rejected,4.86,4.15,2.78,5.6,6.43,No
335452424,7005929,FARM-013,2020-09-17,2020-09-17 18:47:01,Morning,12.76,5.02,3.21,703501,38.4,MCH-21,1038,Grade A,4.56,7.24,2.47,10.0,6.42,No
600546061,4759788,FARM-035,2023-09-02,2023-09-02 18:21:39,Morning,11.59,4.17,2.69,118313,38.5,MCH-25,1069,Grade A,4.36,7.74,1.88,10.8,6.53,No
998864823,2440941,FARM-008,2024-02-08,2024-02-08 04:02:50,Morning,12.76,5.1,3.27,745095,39.0,MCH-21,1038,Grade A,4.01,4.97,3.2,10.5,6.69,No
989222173,8205038,FARM-010,2020-12-03,2020-12-03 21:35:05,Morning,14.55,5.78,2.8,243920,39.0,MCH-06,1006,Rejected,4.01,4.39,2.26,11.1,6.52,No
605057461,7235311,FARM-027,2020-04-04,2020-04-04 23:28:05,Evening,6.77,4.48,2.82,198241,38.0,MCH-28,1020,Grade B,4.62,6.99,2.49,10.0,6.8,No
954811209,5980399,FARM-004,2022-04-12,2022-04-12 06:41:38,Afternoon,12.9,5.17,3.58,152217,39.4,MCH-08,1086,Grade A,4.95,4.14,1.66,6.5,6.62,No
869352728,8166130,FARM-028,2023-04-16,2023-04-16 16:11:40,Evening,8.22,4.74,3.59,666184,38.1,MCH-04,1115,Grade A,4.69,7.98,2.61,13.9,6.76,Yes
524131421,2458355,FARM-007,2024-09-29,2024-09-29 21:55:46,Evening,5.89,5.33,4.37,578899,38.3,MCH-15,1018,Grade C,4.25,4.28,0.58,3.3,6.46,No
811424269,3908599,FARM-007,2024-09-29,2024-09-29 00:43:32,Morning,16.77,5.41,4.38,233057,38.6,MCH-18,1120,Grade B,4.1,7.61,3.49,9.7,6.42,No
403063650,3738870,FARM-021,2024-09-23,2024-09-23 20:02:11,Afternoon,8.28,4.36,3.77,621881,38.2,MCH-19,1097,Grade A,5.15,7.87,1.26,13.2,6.77,No
950721939,2587382,FARM-025,2022-01-19,2022-01-19 21:04:11,Afternoon,9.59,3.75,2.59,556734,39.5,MCH-20,1121,Grade B,5.02,5.73,0.63,9.9,6.73,No
978079228,4199671,FARM-039,2023-04-12,2023-04-12 03:25:11,Evening,12.98,4.73,3.28,649257,38.4,MCH-20,1149,Grade A,4.06,4.05,1.05,7.7,6.52,No
321838852,7257343,FARM-036,2022-11-25,2022-11-25 09:42:02,Morning,11.9,4.71,3.74,133034,38.1,MCH-09,1024,Grade A,4.82,8.28,1.72,10.0,6.75,No
443136553,2604289,FARM-030,2022-06-04,2022-06-04 03:48:29,Evening,8.66,4.58,3.18,466540,38.6,MCH-11,1037,Grade A,4.54,7.16,2.34,5.1,6.67,No
543181243,9425155,FARM-001,2020-07-07,2020-07-07 04:43:02,Evening,9.37,4.71,4.21,618318,38.3,MCH-01,1097,Grade A,4.98,8.37,0.78,5.3,6.59,No
637731387,9320711,FARM-031,2023-07-24,2023-07-24 16:32:03,Morning,18.89,4.37,4.12,367095,39.2,MCH-21,1106,Grade A,4.92,7.01,0.56,6.0,6.45,No
507635782,1092880,FARM-001,2022-04-11,2022-04-11 08:53:35,Morning,13.16,5.82,2.89,355981,38.6,MCH-07,1110,Grade C,4.7,7.11,1.71,5.7,6.52,No
530280686,7056145,FARM-033,2024-02-01,2024-02-01 00:52:03,Evening,13.7,5.47,3.77,322878,39.5,MCH-21,1018,Grade A,4.49,8.03,0.79,10.5,6.54,Yes
177334209,2746642,FARM-039,2021-02-19,2021-02-19 18:22:09,Morning,16.75,3.85,4.46,211689,38.9,MCH-03,1025,Grade A,4.95,8.37,2.78,7.4,6.5,No
949057899,9416982,FARM-032,2021-04-27,2021-04-27 08:39:10,Evening,8.67,3.63,4.08,445267,38.4,MCH-03,1101,Grade A,5.16,5.61,2.51,12.7,6.63,No
952125176,9734425,FARM-035,2022-11-22,2022-11-22 07:43:31,Evening,9.75,4.74,3.23,251136,39.0,MCH-18,1145,Grade A,4.17,6.15,2.29,3.8,6.5,No
387613269,6463259,FARM-019,2024-11-26,2024-11-26 17:44:53,Afternoon,11.66,5.74,3.91,564160,39.1,MCH-30,1003,Grade B,4.46,5.68,1.55,9.9,6.57,No
894789005,4613915,FARM-019,2022-11-20,2022-11-20 18:07:01,Morning,15.81,5.87,2.76,726203,38.7,MCH-24,1093,Grade A,4.43,7.23,0.98,12.2,6.65,No
695643548,6171935,FARM-007,2020-02-18,2020-02-18 07:09:15,Morning,10.45,4.25,3.75,453963,38.7,MCH-30,1072,Grade A,4.46,5.25,2.39,4.9,6.55,No
278772380,9501473,FARM-038,2020-12-18,2020-12-18 07:27:12,Morning,14.58,5.24,4.5,438631,39.1,MCH-14,1017,Grade A,4.3,8.24,2.52,10.6,6.76,No
864334089,7631655,FARM-003,2024-12-28,2024-12-28 17:21:00,Evening,8.36,3.74,4.42,439358,38.1,MCH-17,1091,Grade A,4.06,5.48,1.66,6.9,6.79,No
718931444,5952295,FARM-018,2020-11-17,2020-11-17 01:30:44,Morning,11.72,5.96,4.48,580983,39.5,MCH-12,1052,Grade A,5.18,8.15,1.34,12.8,6.67,No
796565234,4122922,FARM-002,2023-01-16,2023-01-16 05:18:49,Evening,9.87,3.06,4.05,157859,38.9,MCH-27,1091,Grade A,4.84,6.03,0.75,14.4,6.43,No
220096168,9507630,FARM-010,2023-02-09,2023-02-09 21:09:41,Morning,21.37,3.35,3.02,840585,39.5,MCH-03,1140,Grade B,4.23,5.96,1.45,10.4,6.8,No
434568189,1003311,FARM-029,2022-08-30,2022-08-30 13:27:15,Morning,12.38,3.7,2.96,226106,38.6,MCH-12,1088,Grade A,4.58,8.04,2.38,3.7,6.67,No
569386648,6766897,FARM-028,2024-08-06,2024-08-06 16:02:54,Afternoon,14.23,5.0,3.84,681188,39.3,MCH-14,1080,Grade A,4.53,5.73,3.29,10.6,6.71,No
272691466,4428082,FARM-006,2023-05-28,2023-05-28 12:18:08,Morning,17.36,5.19,4.48,178217,38.9,MCH-01,1014,Grade B,4.2,6.06,1.48,14.5,6.57,No
830653097,6647605,FARM-024,2024-05-24,2024-05-24 20:06:14,Afternoon,14.15,4.47,2.65,239246,38.6,MCH-28,1128,Grade B,4.16,4.79,1.25,6.8,6.68,No
875503205,9686328,FARM-017,2024-09-06,2024-09-06 21:58:39,Morning,8.59,3.18,4.11,813965,39.4,MCH-24,1047,Grade A,5.08,7.18,2.82,9.6,6.89,No
490686645,7151416,FARM-040,2023-02-02,2023-02-02 10:20:46,Evening,10.23,4.47,4.05,723553,39.1,MCH-25,1049,Grade A,4.95,5.46,0.75,8.1,6.69,No
324560770,1450810,FARM-025,2021-03-02,2021-03-02 11:43:56,Morning,15.11,4.12,3.06,833693,38.6,MCH-24,1145,Grade C,4.71,7.73,1.53,6.1,6.74,Yes
577008974,4410169,FARM-002,2022-06-07,2022-06-07 11:33:15,Afternoon,9.26,5.01,3.93,883794,39.3,MCH-20,1047,Grade B,4.09,4.44,1.48,13.3,6.46,No
214759605,2638653,FARM-034,2021-09-27,2021-09-27 23:53:36,Evening,11.05,5.31,3.35,627876,38.1,MCH-02,1090,Grade C,4.31,6.51,2.6,6.5,6.75,No
707740926,9330496,FARM-001,2020-10-19,2020-10-19 15:16:19,Morning,11.26,5.6,4.47,763890,38.0,MCH-04,1039,Grade A,4.92,7.86,0.57,5.6,6.56,No
811378883,9838400,FARM-021,2024-11-27,2024-11-27 12:00:01,Afternoon,4.28,3.67,2.85,128387,38.3,MCH-17,1130,Grade B,4.29,4.94,1.1,10.8,6.61,No
925390815,9612097,FARM-040,2022-02-04,2022-02-04 10:22:19,Afternoon,11.06,5.81,3.33,117161,39.4,MCH-13,1025,Grade A,4.26,7.21,2.56,12.8,6.65,Yes
408467687,1868103,FARM-026,2023-05-12,2023-05-12 12:39:21,Evening,13.76,4.28,2.57,511203,38.2,MCH-20,1101,Grade B,4.2,6.53,2.84,7.1,6.83,No
985165470,2060104,FARM-026,2021-03-09,2021-03-09 05:33:19,Morning,12.71,4.09,3.24,883075,39.4,MCH-30,1062,Grade A,5.02,5.71,1.43,6.5,6.75,No
790932915,1387849,FARM-036,2021-04-27,2021-04-27 14:46:16,Morning,11.31,5.05,3.01,78856,39.2,MCH-12,1056,Grade B,4.34,4.25,2.25,3.8,6.51,No
662894251,5515082,FARM-010,2024-04-11,2024-04-11 05:40:19,Afternoon,9.19,4.13,4.09,749934,39.1,MCH-10,1078,Grade C,4.97,4.46,1.63,11.5,6.78,Yes
431082691,4256073,FARM-038,2024-03-30,2024-03-30 15:09:27,Afternoon,5.53,5.45,3.44,114890,39.0,MCH-14,1024,Grade C,4.62,6.1,1.29,13.8,6.51,No
914561713,4122955,FARM-004,2022-12-23,2022-12-23 09:50:20,Morning,14.29,3.78,3.05,396506,38.6,MCH-01,1086,Grade A,4.65,6.8,3.47,4.9,6.6,No
983651868,9961293,FARM-038,2020-06-20,2020-06-20 12:51:42,Evening,10.22,5.06,3.89,832309,39.0,MCH-29,1017,Grade C,5.14,6.53,1.98,13.8,6.62,No
999477367,5568334,FARM-023,2023-01-28,2023-01-28 21:40:41,Evening,7.56,4.94,3.29,383853,38.2,MCH-04,1059,Grade C,5.07,8.46,2.98,6.1,6.48,No
892309133,1102158,FARM-015,2024-06-05,2024-06-05 11:49:23,Morning,17.09,5.62,3.88,368927,38.2,MCH-09,1058,Rejected,5.02,4.06,3.09,4.3,6.76,No
918158438,4869967,FARM-033,2023-09-08,2023-09-08 11:18:56,Afternoon,8.09,3.44,4.33,136816,38.9,MCH-26,1100,Rejected,5.17,5.29,0.52,14.0,6.51,No
412912660,4748621,FARM-004,2022-02-28,2022-02-28 02:33:02,Morning,10.88,5.69,2.97,69201,38.9,MCH-19,1110,Grade A,4.29,6.33,2.08,14.8,6.81,No
980833741,7900499,FARM-006,2020-04-29,2020-04-29 13:44:18,Morning,12.49,3.23,4.49,213722,38.0,MCH-29,1047,Grade B,4.12,4.3,1.84,10.7,6.77,No
103620497,7761749,FARM-009,2020-02-23,2020-02-23 18:04:50,Afternoon,12.67,4.13,3.95,94536,39.1,MCH-07,1008,Grade C,4.51,7.35,3.02,13.7,6.68,No
462837314,7043927,FARM-007,2021-07-06,2021-07-06 16:45:37,Evening,11.82,5.15,2.99,857805,38.1,MCH-15,1070,Grade A,4.59,5.54,1.81,9.6,6.69,No
561834211,3470170,FARM-011,2023-02-15,2023-02-15 09:05:11,Morning,14.83,5.63,3.97,398506,39.0,MCH-18,1079,Grade A,5.2,8.35,3.27,8.7,6.48,No
440007946,1311067,FARM-020,2022-08-09,2022-08-09 10:34:55,Morning,14.03,4.99,3.7,565637,39.2,MCH-23,1097,Grade B,4.75,7.97,0.89,4.5,6.79,No
138532897,7434588,FARM-021,2023-06-26,2023-06-26 12:56:11,Morning,10.36,5.97,4.01,209725,39.2,MCH-15,1046,Grade A,4.08,6.42,0.55,8.8,6.77,No
121747360,8553821,FARM-015,2020-02-11,2020-02-11 11:36:48,Evening,9.82,5.42,2.84,268289,38.8,MCH-05,1099,Grade C,4.54,6.42,2.55,7.2,6.71,No
615428099,4132187,FARM-031,2021-07-24,2021-07-24 02:30:59,Morning,12.76,4.51,3.26,426299,39.1,MCH-17,1088,Grade A,4.78,4.98,2.23,3.6,6.56,No
433384534,8070497,FARM-021,2023-01-16,2023-01-16 17:47:27,Morning,13.65,3.72,3.15,730416,38.8,MCH-05,1110,Grade A,4.29,4.66,2.58,6.2,6.88,No
954270026,8572258,FARM-002,2020-03-11,2020-03-11 02:45:57,Afternoon,10.17,5.1,3.7,351035,38.8,MCH-17,1018,Grade A,4.07,6.71,2.93,4.6,6.83,No
790327074,8458594,FARM-033,2024-02-17,2024-02-17 17:48:35,Morning,11.83,3.51,3.52,894273,39.4,MCH-26,1006,Grade A,4.38,7.66,0.53,6.6,6.74,No
231375752,4087653,FARM-035,2023-01-07,2023-01-07 21:53:30,Evening,13.28,5.51,4.34,547570,39.4,MCH-21,1131,Grade A,4.1,8.44,0.54,4.4,6.71,No
149427067,9141606,FARM-013,2021-11-16,2021-11-16 19:48:53,Morning,19.46,4.63,3.52,457398,38.2,MCH-18,1091,Grade B,4.49,5.2,3.38,7.6,6.55,Yes
531417028,1189734,FARM-027,2022-08-27,2022-08-27 13:29:49,Morning,12.88,4.43,3.25,566303,38.6,MCH-26,1075,Grade B,4.17,6.73,1.33,13.3,6.61,No
878160605,2562919,FARM-008,2022-11-13,2022-11-13 04:00:55,Evening,9.54,5.87,2.71,124292,39.4,MCH-01,1119,Grade A,4.46,6.18,3.13,8.1,6.59,No
991877913,5186921,FARM-038,2022-05-12,2022-05-12 09:18:39,Evening,13.11,4.06,3.67,774143,39.4,MCH-26,1011,Grade A,5.14,5.19,1.7,10.5,6.76,No
815389622,7774059,FARM-026,2021-03-30,2021-03-30 12:15:33,Evening,9.26,3.77,2.62,551393,38.2,MCH-01,1128,Grade B,4.12,6.87,1.74,9.9,6.71,No
708886196,1513323,FARM-017,2024-02-11,2024-02-11 07:57:51,Morning,14.04,4.88,3.84,299079,39.5,MCH-20,1125,Grade A,5.17,6.4,1.57,14.3,6.72,No
496126138,6562156,FARM-008,2020-11-14,2020-11-14 16:57:30,Morning,15.83,4.32,3.09,48851,38.7,MCH-21,1071,Grade B,4.4,5.85,1.6,5.4,6.58,No
154976504,1484651,FARM-030,2020-09-24,2020-09-24 06:32:29,Afternoon,8.04,3.68,3.89,737441,39.4,MCH-02,1078,Grade C,4.04,6.48,0.92,3.6,6.6,No
488509164,4896623,FARM-003,2020-09-28,2020-09-28 00:35:30,Evening,8.44,4.05,3.14,689392,39.4,MCH-26,1036,Grade A,4.77,7.81,2.02,4.7,6.58,No
608748236,3114863,FARM-003,2020-12-29,2020-12-29 09:17:58,Afternoon,13.71,5.44,2.53,272569,38.3,MCH-08,1139,Grade A,4.02,8.03,2.49,14.6,6.57,No
730432950,9642352,FARM-034,2021-06-03,2021-06-03 19:51:00,Afternoon,9.94,5.58,3.28,629550,38.6,MCH-20,1025,Grade B,4.07,6.66,2.9,14.4,6.49,No
704980675,4188013,FARM-022,2023-10-04,2023-10-04 10:05:50,Morning,9.97,4.04,4.18,489071,38.7,MCH-27,1134,Rejected,4.44,6.32,2.13,9.5,6.56,No
707531416,9634157,FARM-012,2024-10-02,2024-10-02 16:49:51,Evening,8.37,5.4,4.08,251082,38.2,MCH-09,1026,Grade A,4.65,7.45,3.14,9.1,6.67,No
658126260,2548084,FARM-003,2020-03-26,2020-03-26 07:41:25,Evening,9.72,4.41,3.53,536393,39.0,MCH-29,1098,Grade A,4.03,6.56,0.61,13.1,6.46,No
691947041,7154549,FARM-022,2022-03-31,2022-03-31 15:01:35,Afternoon,15.54,4.81,3.49,140197,38.9,MCH-15,1024,Grade A,4.25,7.29,2.63,6.3,6.73,No
741356338,6612343,FARM-003,2021-05-22,2021-05-22 16:43:24,Afternoon,9.99,5.93,4.16,123765,38.4,MCH-22,1071,Grade A,4.66,6.91,1.28,10.9,6.73,No
475351105,2276216,FARM-022,2021-09-16,2021-09-16 22:16:47,Morning,14.67,4.66,3.49,282159,38.5,MCH-10,1029,Grade A,4.2,7.37,2.27,4.7,6.5,No
841425698,1506681,FARM-016,2020-10-28,2020-10-28 07:37:10,Morning,8.49,5.24,3.31,857309,39.3,MCH-18,1022,Grade B,4.94,6.61,2.31,4.2,6.5,No
282896478,9730427,FARM-005,2022-02-06,2022-02-06 21:54:49,Evening,8.69,3.94,3.62,557573,38.3,MCH-13,1026,Grade A,4.36,5.45,3.31,14.7,6.86,No
131684718,4719996,FARM-036,2020-03-31,2020-03-31 22:22:56,Evening,14.13,4.83,2.7,49861,38.1,MCH-24,1086,Grade A,5.08,4.22,2.59,13.5,6.47,No
829743787,3248510,FARM-006,2020-11-02,2020-11-02 06:32:58,Morning,16.63,4.02,3.58,389936,38.7,MCH-15,1023,Grade A,4.55,4.44,2.74,7.5,6.4,No
355465440,5584257,FARM-005,2023-09-04,2023-09-04 22:54:07,Morning,15.67,3.62,3.23,678499,39.4,MCH-25,1130,Grade C,5.02,7.53,3.03,8.0,6.52,No
726703261,5411714,FARM-012,2023-03-13,2023-03-13 13:49:22,Evening,13.07,4.03,3.7,757880,39.0,MCH-19,1062,Grade A,4.22,7.58,1.08,3.4,6.57,No
113233090,2848645,FARM-026,2023-07-02,2023-07-02 18:06:39,Evening,8.55,3.84,2.7,274701,39.1,MCH-29,1015,Grade B,4.28,4.83,0.76,4.5,6.54,No
221170317,9732998,FARM-040,2024-05-10,2024-05-10 23:46:27,Morning,10.06,5.79,4.0,439367,39.0,MCH-23,1032,Grade A,4.4,6.1,3.26,14.7,6.77,No
979199695,1797000,FARM-032,2021-05-25,2021-05-25 01:18:53,Afternoon,12.33,3.76,3.5,746841,39.2,MCH-08,1146,Grade C,4.02,5.75,3.42,8.4,6.4,No
893241820,5223818,FARM-038,2021-07-19,2021-07-19 11:42:45,Afternoon,11.39,3.06,3.54,537651,39.1,MCH-26,1052,Grade B,4.92,7.43,1.99,13.3,6.8,No
413334530,9506187,FARM-035,2020-01-22,2020-01-22 21:32:47,Morning,14.32,3.6,4.43,618857,39.1,MCH-08,1029,Grade B,4.7,5.89,1.75,5.5,6.79,No
198887271,5708684,FARM-033,2024-03-11,2024-03-11 02:12:35,Afternoon,8.19,4.4,3.92,806162,38.5,MCH-05,1093,Grade A,4.56,5.1,3.47,7.6,6.71,No
851322184,3986317,FARM-018,2020-02-05,2020-02-05 03:32:52,Afternoon,7.39,5.18,3.77,634774,39.1,MCH-06,1045,Grade B,4.17,4.97,1.32,13.7,6.6,Yes
516483484,2033550,FARM-005,2024-05-15,2024-05-15 21:36:50,Evening,12.74,4.97,2.95,199159,38.4,MCH-28,1135,Grade B,4.49,6.66,0.87,8.4,6.49,Yes
797784377,4931469,FARM-040,2023-05-02,2023-05-02 09:08:58,Morning,13.74,4.27,3.36,882986,39.3,MCH-02,1097,Grade B,4.97,7.34,3.33,13.6,6.44,No
133049957,7106453,FARM-035,2020-07-10,2020-07-10 15:47:25,Evening,13.2,3.09,4.3,606929,38.9,MCH-20,1066,Grade B,4.84,4.37,0.97,11.5,6.6,No
263266255,5837721,FARM-040,2022-01-08,2022-01-08 17:29:09,Afternoon,11.34,5.21,2.81,272544,38.9,MCH-29,1145,Grade A,4.33,6.09,2.48,8.4,6.43,No
692717803,1958811,FARM-003,2024-03-01,2024-03-01 02:42:26,Evening,10.04,4.38,3.53,755528,38.5,MCH-10,1131,Grade A,4.42,6.04,1.06,5.2,6.82,No
658114391,1157020,FARM-004,2021-03-28,2021-03-28 09:22:26,Afternoon,8.96,4.25,3.47,477463,39.3,MCH-05,1123,Grade C,4.36,4.74,0.52,7.7,6.53,No
869344719,1294927,FARM-004,2022-02-02,2022-02-02 03:00:40,Afternoon,3.86,3.7,2.74,118851,38.5,MCH-23,1037,Grade A,4.74,7.59,2.06,10.9,6.65,No
447719181,2906016,FARM-028,2024-04-16,2024-04-16 04:41:54,Morning,14.52,4.66,2.64,332153,38.8,MCH-25,1039,Grade C,4.5,4.84,2.05,14.2,6.59,No
417300523,9990049,FARM-030,2021-04-30,2021-04-30 19:08:57,Evening,10.7,5.07,2.73,895137,38.1,MCH-22,1092,Grade A,4.93,5.39,0.67,11.1,6.52,No
866734981,7840676,FARM-019,2023-07-06,2023-07-06 10:00:35,Morning,12.46,4.65,3.07,284166,38.8,MCH-19,1145,Grade C,4.39,5.44,2.84,7.6,6.78,No
370403411,3477925,FARM-020,2023-04-09,2023-04-09 14:10:35,Evening,6.77,5.03,3.83,391928,38.8,MCH-03,1071,Grade B,4.06,7.61,1.55,7.8,6.44,No
339003016,7220139,FARM-029,2023-01-06,2023-01-06 22:37:13,Afternoon,3.68,4.86,3.87,776401,38.2,MCH-04,1018,Grade A,4.27,6.59,3.38,5.6,6.78,No
912675266,3831726,FARM-035,2021-02-10,2021-02-10 11:52:28,Afternoon,9.94,5.46,2.65,270361,38.8,MCH-22,1027,Grade A,4.5,8.24,0.7,4.9,6.53,No
842725097,4038063,FARM-010,2024-01-19,2024-01-19 16:55:25,Morning,9.3,3.96,2.59,652588,39.3,MCH-22,1135,Grade B,4.75,5.61,2.07,5.5,6.49,No
904403353,6649264,FARM-013,2024-12-06,2024-12-06 03:18:58,Afternoon,7.59,5.55,3.63,823085,38.5,MCH-16,1002,Grade B,5.17,7.96,0.99,10.0,6.66,No
819882820,9663921,FARM-040,2023-07-15,2023-07-15 16:50:35,Evening,8.01,5.52,3.94,224179,38.3,MCH-18,1080,Grade A,4.3,4.19,1.85,13.3,6.59,No
375505437,3727797,FARM-012,2020-06-09,2020-06-09 01:29:52,Afternoon,10.01,3.92,4.23,546760,38.4,MCH-27,1049,Grade A,4.73,6.83,1.32,11.2,6.62,No
669201871,8490423,FARM-019,2024-01-07,2024-01-07 12:09:37,Afternoon,11.21,3.05,4.47,73331,38.5,MCH-28,1037,Grade B,4.83,4.59,2.16,13.7,6.55,Yes
398239640,8691132,FARM-014,2023-12-06,2023-12-06 17:54:50,Morning,10.54,3.26,4.43,325914,38.3,MCH-14,1069,Grade B,5.08,5.46,2.87,11.9,6.83,No
538712924,7140284,FARM-035,2022-04-03,2022-04-03 17:03:05,Afternoon,7.76,3.95,4.46,788793,38.8,MCH-18,1040,Grade A,4.2,7.05,2.6,8.6,6.87,No
840685338,1668030,FARM-038,2021-12-05,2021-12-05 08:08:51,Evening,9.47,4.57,3.01,572879,38.9,MCH-15,1086,Grade A,5.08,6.6,2.71,10.4,6.49,No
867113085,5674432,FARM-016,2024-01-05,2024-01-05 02:08:50,Evening,7.02,4.72,3.45,665698,39.1,MCH-17,1044,Grade C,4.04,7.26,1.52,13.0,6.57,No
300657527,2172865,FARM-005,2022-07-17,2022-07-17 02:14:24,Morning,19.74,5.78,2.94,747051,38.3,MCH-11,1010,Grade A,4.26,6.49,2.84,11.6,6.58,No
522923502,8756677,FARM-037,2023-12-22,2023-12-22 10:54:14,Afternoon,10.08,4.0,3.71,785426,39.1,MCH-19,1093,Grade C,5.03,4.69,3.15,13.4,6.63,No
393892387,8555974,FARM-031,2024-11-05,2024-11-05 12:24:22,Morning,15.16,5.46,3.64,236298,38.6,MCH-15,1007,Grade B,4.5,4.48,1.84,11.2,6.72,No
907575672,4506565,FARM-036,2024-06-21,2024-06-21 15:07:09,Morning,14.05,5.1,3.84,852064,38.1,MCH-30,1050,Grade B,4.88,6.1,3.07,12.0,6.44,No
827680045,4074952,FARM-016,2022-05-07,2022-05-07 11:58:05,Morning,11.25,3.51,4.39,862021,38.1,MCH-29,1072,Grade A,4.86,4.06,2.15,14.8,6.48,No
381176429,4736965,FARM-006,2021-10-20,2021-10-20 03:15:53,Afternoon,9.72,4.9,4.15,123301,39.4,MCH-17,1051,Grade C,4.89,4.41,3.11,5.1,6.73,No
202701285,7357388,FARM-029,2021-05-07,2021-05-07 12:15:05,Morning,11.36,5.55,4.36,561442,39.4,MCH-28,1109,Grade A,4.98,6.83,1.01,9.5,6.57,No
842371825,3214287,FARM-007,2023-12-05,2023-12-05 03:02:40,Morning,14.72,4.52,4.0,599392,39.4,MCH-12,1110,Grade B,4.74,4.92,1.48,14.0,6.67,No
318632185,7539667,FARM-006,2024-07-16,2024-07-16 06:59:58,Afternoon,8.17,5.42,3.67,476101,39.3,MCH-11,1051,Grade A,4.3,6.8,2.72,5.4,6.66,No
666898288,3757525,FARM-022,2021-07-01,2021-07-01 15:18:42,Afternoon,15.07,4.17,2.99,758970,38.1,MCH-25,1046,Grade A,4.54,6.39,2.78,4.8,6.87,Yes
109073442,1680854,FARM-033,2021-12-19,2021-12-19 08:42:40,Morning,14.79,5.82,3.69,415277,38.9,MCH-22,1041,Grade A,5.09,7.02,0.71,14.2,6.42,No
824423056,2866648,FARM-018,2023-12-11,2023-12-11 21:23:43,Morning,11.51,3.4,3.18,190970,38.9,MCH-04,1065,Grade A,5.15,7.35,1.29,14.0,6.48,No
503317298,2148433,FARM-037,2021-04-23,2021-04-23 09:05:55,Afternoon,13.02,4.23,3.58,167787,38.1,MCH-19,1117,Grade A,4.73,5.8,2.73,7.4,6.4,No
175585638,8799706,FARM-005,2021-09-22,2021-09-22 14:20:42,Morning,22.03,4.88,2.74,336230,39.0,MCH-06,1110,Grade A,4.4,4.28,3.01,9.2,6.61,No
795542394,4918746,FARM-028,2022-08-27,2022-08-27 00:15:06,Evening,13.87,5.93,3.78,341331,39.3,MCH-24,1119,Grade A,4.33,4.56,3.11,11.7,6.56,No
229143135,5937114,FARM-028,2020-07-01,2020-07-01 01:03:49,Afternoon,13.18,4.73,4.45,710027,39.0,MCH-24,1012,Grade B,4.72,5.26,1.17,5.4,6.66,No
251384471,9508829,FARM-006,2021-06-24,2021-06-24 17:45:29,Morning,13.43,3.82,4.0,795535,38.7,MCH-13,1058,Grade A,4.5,5.8,2.1,12.5,6.57,No
443228295,4258269,FARM-037,2024-09-28,2024-09-28 06:14:16,Morning,14.08,4.3,3.88,720748,38.1,MCH-14,1035,Grade B,4.31,5.94,1.2,5.0,6.52,No
130914471,4983775,FARM-010,2020-06-14,2020-06-14 08:51:46,Evening,8.41,5.61,2.96,75914,38.5,MCH-16,1052,Grade B,5.01,5.16,2.77,3.3,6.43,No
678620487,9384932,FARM-023,2024-01-01,2024-01-01 06:13:52,Evening,4.05,5.83,3.67,96889,38.6,MCH-05,1145,Grade A,4.62,5.72,1.85,12.5,6.84,No
345824662,1599974,FARM-030,2021-05-30,2021-05-30 15:46:54,Afternoon,10.33,3.77,3.69,260104,39.2,MCH-03,1087,Grade B,4.61,6.55,1.51,11.7,6.52,No
339189162,6540775,FARM-036,2022-10-19,2022-10-19 01:59:45,Evening,12.27,3.76,3.98,463664,39.1,MCH-22,1033,Grade B,4.42,8.09,3.38,10.0,6.58,No
778327361,1965032,FARM-040,2023-03-28,2023-03-28 17:57:38,Afternoon,19.7,4.67,3.17,700006,39.1,MCH-10,1127,Grade C,4.87,7.89,0.87,11.6,6.64,No
676775598,2802665,FARM-037,2020-02-19,2020-02-19 21:02:50,Afternoon,7.08,5.75,3.99,559533,39.4,MCH-30,1003,Grade A,4.31,6.1,2.26,13.7,6.89,No
639691008,9169898,FARM-017,2024-05-24,2024-05-24 15:20:48,Morning,17.02,5.49,2.67,171304,38.6,MCH-03,1026,Grade B,4.55,8.12,1.47,14.5,6.59,Yes
249099235,9770473,FARM-030,2022-01-28,2022-01-28 18:11:01,Afternoon,10.12,5.21,3.39,368605,38.4,MCH-11,1030,Grade A,4.49,7.33,3.08,14.8,6.63,No
104596462,6125546,FARM-022,2023-06-27,2023-06-27 20:25:33,Evening,5.02,5.48,2.99,453120,38.9,MCH-22,1085,Grade B,5.12,5.57,2.1,5.7,6.54,No
758843696,8121835,FARM-017,2022-04-01,2022-04-01 17:57:22,Morning,16.4,4.55,3.63,882837,39.1,MCH-24,1132,Grade C,4.44,5.7,2.98,9.6,6.86,No
622526373,1089003,FARM-023,2022-01-09,2022-01-09 06:31:45,Evening,12.24,4.21,2.81,602203,38.6,MCH-30,1071,Grade A,4.76,4.46,1.74,9.0,6.72,No
