customer_id,customer_code,company_name,segment,tier,city,province,registration_date,credit_limit_idr,payment_terms_days,is_active,sales_rep_id,annual_revenue_idr,preferred_delivery,cold_chain_required,tax_id,contact_phone,email_domain,last_order_date,notes
37487021,CUST703494,CV Maju Mandiri,Export,Silver,Jakarta,Kalimantan Timur,2020-01-05,69600000.0,21,Yes,5059,464100000.0,Weekly,No,67643042864433,082043124496,outlook.com,2024-06-27,Price sensitive
26509750,CUST519369,UD Unggul Pratama,E-Commerce,New,Bandung,Kalimantan Timur,2011-04-14,119060000.0,0,Yes,5032,1143300000.0,Weekly,No,66341548514675,08420572282,outlook.com,2023-09-26,Growth potential
19923385,CUST462933,Toko Abadi Nusantara,Export,Silver,Bandung,Kalimantan Timur,2015-07-18,48450000.0,7,Yes,5018,5303800000.0,2-3 Days,No,69631700154564,085796925950,yahoo.com,2023-03-23,Price sensitive
24609210,CUST396702,CV Makmur Cemerlang,Modern Trade,Gold,Denpasar,Sulawesi Selatan,2013-04-11,6010000.0,14,Yes,5040,1601900000.0,Fortnightly,Yes,85482767096360,081669007629,gmail.com,2024-07-03,Growth potential
50201017,CUST248214,Toko Unggul Sejati,HoReCa,Platinum,Surabaya,Jawa Timur,2017-05-03,16000000.0,30,Yes,5011,29600000.0,Next Day,Yes,46678829333425,08552266877,company.co.id,2023-03-09,Slow payer
18547132,CUST927376,Toko Maju Sentosa,Distributor,Silver,Semarang,Jawa Tengah,2017-07-22,39560000.0,7,Yes,5023,1671100000.0,Weekly,Yes,11671616000267,08266272543,business.id,2024-12-02,Dormant
20316605,CUST931828,UD Jaya Indonesia,HoReCa,Silver,Denpasar,Bali,2019-12-30,120510000.0,30,Yes,5071,460000000.0,2-3 Days,No,14231890210518,089553119766,company.co.id,2023-02-25,Loyal customer
88080832,CUST345079,PT Unggul Mandiri,Industrial,Bronze,Jakarta,Jawa Timur,2021-10-21,109700000.0,60,Yes,5023,111900000.0,Next Day,No,86178118791168,08457123320,gmail.com,2023-10-27,Seasonal buyer
50102720,CUST765246,Toko Prima Murni,Distributor,Silver,Surabaya,DIY,2012-12-23,65270000.0,7,Yes,5047,351500000.0,2-3 Days,Yes,73603867786710,088574548968,company.co.id,2022-12-18,Dormant
39387584,CUST564797,PT Makmur Indonesia,HoReCa,Silver,Manado,Jawa Barat,2019-09-02,11180000.0,0,Yes,5012,4690500000.0,Next Day,Yes,72440673071492,081560237691,gmail.com,2024-05-20,Dormant
33948108,CUST682968,PT Sejahtera Cemerlang,Modern Trade,Bronze,Medan,Jawa Barat,2023-08-12,192530000.0,90,Yes,5060,186000000.0,Next Day,Yes,46591850670010,087356285194,company.co.id,2023-06-22,Growth potential
87720399,CUST677731,CV Sejahtera Sentosa,Distributor,Gold,Jakarta,Sumatera Utara,2015-03-24,2310000.0,14,Yes,5041,2066800000.0,Next Day,No,57433140361357,088977153163,business.id,2023-10-05,Slow payer
60883410,CUST198617,CV Segar Indonesia,Industrial,Bronze,Medan,Bali,2022-07-31,126020000.0,60,Yes,5019,267700000.0,Monthly,Yes,68506284588437,085198545373,gmail.com,2023-08-03,Price sensitive
74777043,CUST111144,PT Sejahtera Cemerlang,Modern Trade,New,Medan,Jawa Tengah,2022-01-09,1740000.0,0,Yes,5019,175100000.0,2-3 Days,No,79110897205617,084082581332,outlook.com,2024-10-09,VIP
91980243,CUST752774,PT Lestari Murni,HoReCa,Silver,Surabaya,DKI Jakarta,2018-02-26,19410000.0,0,No,5057,590800000.0,2-3 Days,Yes,41280753605595,089352804494,gmail.com,2022-07-03,Key account
21201374,CUST463357,UD Sejahtera Murni,Industrial,Gold,Bandung,Bali,2023-05-30,7240000.0,45,Yes,5024,216300000.0,Weekly,No,58995357598159,083186830672,outlook.com,2023-12-12,Dormant
31490527,CUST157952,CV Segar Utama,Traditional Trade,Gold,Palembang,Sumatera Utara,2020-07-24,3880000.0,30,Yes,5070,1891900000.0,Monthly,No,85880324088569,083190379940,company.co.id,2024-06-07,Slow payer
81134046,CUST370229,Toko Lestari Murni,Modern Trade,Gold,Surabaya,Jawa Barat,2013-11-11,6630000.0,45,Yes,5041,7800000.0,Weekly,No,36861142108351,086242998041,gmail.com,2022-03-11,Slow payer
20840930,CUST954917,CV Berkah Persada,Direct Consumer,Gold,Medan,Jawa Barat,2018-08-03,15120000.0,14,Yes,5050,366300000.0,Fortnightly,No,31764940072199,088454895133,company.co.id,2024-03-16,Seasonal buyer
29196772,CUST892180,Toko Abadi Sentosa,Modern Trade,Bronze,Bandung,DKI Jakarta,2020-08-26,49660000.0,90,Yes,5003,942900000.0,2-3 Days,Yes,48056095816417,08562041571,company.co.id,2024-06-29,VIP
57115109,CUST944269,Toko Sejahtera Indonesia,Modern Trade,Gold,Bandung,Jawa Barat,2023-04-29,29920000.0,60,Yes,5047,2186200000.0,2-3 Days,No,61543742577801,087559843576,business.id,2022-06-17,Loyal customer
67797482,CUST306863,UD Sejahtera Pratama,Export,Gold,Surabaya,Sulawesi Selatan,2022-04-16,262890000.0,14,Yes,5065,169100000.0,2-3 Days,No,78040486664499,083536672498,business.id,2024-02-27,Growth potential
15466992,CUST409231,Toko Sejahtera Mandiri,Modern Trade,New,Jakarta,DKI Jakarta,2018-09-29,183700000.0,7,Yes,5074,1494700000.0,Fortnightly,No,32912905232951,081566042715,company.co.id,2024-09-20,Seasonal buyer
91423220,CUST575869,Toko Lestari Pratama,Traditional Trade,Platinum,Denpasar,Sulawesi Selatan,2020-04-10,19070000.0,14,Yes,5020,1469700000.0,Monthly,No,18795615591682,089594064440,business.id,2024-05-16,Price sensitive
16581115,CUST120753,CV Maju Utama,Modern Trade,Bronze,Semarang,Jawa Tengah,2013-12-13,68950000.0,14,Yes,5076,535300000.0,Next Day,Yes,21615111745641,089539867273,gmail.com,2022-02-07,Growth potential
79102464,CUST280974,Toko Prima Mandiri,HoReCa,Bronze,Jakarta,Kalimantan Timur,2016-05-02,23540000.0,7,Yes,5067,339900000.0,Fortnightly,Yes,73191451896037,086246353416,outlook.com,2023-06-28,Key account
60555780,CUST972915,PT Abadi Murni,Modern Trade,Platinum,Makassar,Bali,2023-05-25,59760000.0,21,Yes,5064,506600000.0,2-3 Days,Yes,12881840489909,087880230858,gmail.com,2023-03-26,Dormant
97321477,CUST870451,Toko Berkah Persada,Modern Trade,New,Surabaya,Sumatera Selatan,2015-10-25,4560000.0,45,Yes,5034,209400000.0,2-3 Days,Yes,91674907351261,086240376989,outlook.com,2024-06-15,Dormant
12616197,CUST605542,UD Prima Persada,Modern Trade,Silver,Jakarta,Kalimantan Timur,2023-07-19,4970000.0,60,Yes,5009,690500000.0,2-3 Days,Yes,39154052545468,083068563547,yahoo.com,2024-09-09,Key account
28410380,CUST420384,Toko Abadi Mandiri,HoReCa,Silver,Jakarta,Jawa Timur,2012-08-24,23890000.0,0,Yes,5065,106000000.0,Weekly,Yes,81871414831415,089533783586,gmail.com,2024-01-15,Slow payer
72155661,CUST539689,Toko Maju Indonesia,Industrial,Silver,Balikpapan,Bali,2020-08-02,96540000.0,0,Yes,5027,95000000.0,2-3 Days,Yes,93173697246285,084789164644,yahoo.com,2022-05-31,Seasonal buyer
40698391,CUST423519,UD Maju Murni,E-Commerce,Silver,Jakarta,Jawa Timur,2022-11-19,44800000.0,7,Yes,5056,851900000.0,2-3 Days,No,52471571517240,089938383239,outlook.com,2024-06-24,Price sensitive
72155681,CUST701940,PT Jaya Murni,Export,Gold,Medan,Kalimantan Timur,2017-09-19,20490000.0,0,Yes,5034,423100000.0,Monthly,Yes,37596133127582,086924202029,company.co.id,2022-02-27,Dormant
90538532,CUST183988,CV Unggul Murni,Export,Bronze,Medan,Sumatera Selatan,2015-03-09,228540000.0,14,Yes,5027,6020700000.0,Next Day,Yes,47045567556950,089007351126,outlook.com,2022-05-05,Slow payer
14942762,CUST512162,Toko Jaya Indonesia,HoReCa,Gold,Semarang,DIY,2010-08-15,57590000.0,21,Yes,5066,2615000000.0,Weekly,No,41187957838404,086703237574,gmail.com,2024-10-03,Price sensitive
96010801,CUST320890,PT Jaya Murni,Modern Trade,Bronze,Makassar,Sulawesi Selatan,2015-07-22,1500000.0,0,Yes,5019,234600000.0,2-3 Days,Yes,59282926706454,081546093066,company.co.id,2023-08-22,Growth potential
39289396,CUST626556,CV Makmur Pratama,Industrial,Silver,Jakarta,Jawa Timur,2015-05-02,11150000.0,60,Yes,5006,1594800000.0,Fortnightly,Yes,78427267283595,085117571415,outlook.com,2024-10-03,Price sensitive
89195065,CUST923082,UD Lestari Sentosa,HoReCa,Bronze,Bandung,Sulawesi Selatan,2021-06-15,20420000.0,90,Yes,5032,889100000.0,2-3 Days,Yes,69446248842315,085354139247,business.id,2023-10-04,Slow payer
73859644,CUST662588,Toko Berkah Murni,Modern Trade,Silver,Bandung,DIY,2023-11-01,80480000.0,60,Yes,5068,1235800000.0,Weekly,Yes,83931004655969,084382132200,business.id,2023-09-20,Seasonal buyer
64979520,CUST184461,UD Unggul Mandiri,Distributor,Silver,Bandung,Sulawesi Selatan,2018-08-19,9220000.0,7,Yes,5044,4130000000.0,Fortnightly,Yes,16751877246083,085442609975,yahoo.com,2024-08-11,Loyal customer
63177281,CUST642530,Toko Unggul Sentosa,HoReCa,Bronze,Palembang,Kalimantan Timur,2011-11-16,98520000.0,7,Yes,5046,495500000.0,Weekly,Yes,72149478097090,084038211549,yahoo.com,2023-12-19,Price sensitive
95748680,CUST834671,PT Sejahtera Murni,E-Commerce,Bronze,Semarang,Jawa Barat,2012-10-01,235750000.0,21,No,5004,474700000.0,Next Day,No,36818529293180,088122267189,gmail.com,2024-01-10,Key account
37225035,CUST808664,Toko Unggul Murni,HoReCa,Silver,Medan,Sumatera Utara,2010-07-25,30290000.0,21,Yes,5059,455100000.0,2-3 Days,Yes,80755107303612,082054821608,gmail.com,2024-05-13,Dormant
75989579,CUST375996,Toko Jaya Cemerlang,Modern Trade,Platinum,Surabaya,Kalimantan Timur,2021-02-28,12950000.0,0,Yes,5020,449300000.0,Fortnightly,No,56380967376915,087032197258,gmail.com,2024-02-01,Slow payer
66028109,CUST240760,PT Prima Cemerlang,Traditional Trade,Bronze,Medan,Jawa Timur,2016-01-17,142260000.0,60,Yes,5043,84700000.0,Fortnightly,Yes,18236857310195,082750105592,business.id,2024-11-13,Loyal customer
89883220,CUST728135,UD Prima Indonesia,Traditional Trade,Silver,Manado,Sumatera Selatan,2015-02-02,65360000.0,45,No,5060,1653400000.0,Weekly,Yes,86359653391571,087493046790,gmail.com,2024-04-28,VIP
93356631,CUST929936,UD Prima Sentosa,Export,Platinum,Jakarta,Sumatera Selatan,2011-01-11,3800000.0,14,Yes,5036,156000000.0,Monthly,No,57641600392954,088798751919,yahoo.com,2022-04-30,Key account
32637528,CUST457238,Toko Jaya Persada,HoReCa,New,Jakarta,Sumatera Utara,2019-07-29,9900000.0,90,Yes,5036,63700000.0,Next Day,Yes,23733348889476,088778322359,company.co.id,2024-11-10,Dormant
44237402,CUST214196,UD Segar Indonesia,Traditional Trade,Silver,Jakarta,DIY,2022-10-07,8560000.0,45,Yes,5050,1134300000.0,2-3 Days,Yes,33538231173975,08937910109,outlook.com,2022-11-20,Growth potential
39453280,CUST501997,Toko Makmur Utama,Industrial,Bronze,Surabaya,Sulawesi Selatan,2020-06-20,5080000.0,7,Yes,5063,31500000.0,Fortnightly,Yes,53429710265998,089135921057,company.co.id,2023-10-25,Seasonal buyer
21922401,CUST245888,UD Lestari Cemerlang,Modern Trade,Bronze,Balikpapan,Sumatera Selatan,2019-03-27,6450000.0,60,Yes,5032,3674300000.0,Monthly,Yes,54673030665130,081950145947,gmail.com,2024-03-13,Dormant
42467939,CUST483327,CV Abadi Sejati,HoReCa,Silver,Jakarta,Sulawesi Selatan,2020-08-26,53690000.0,0,Yes,5029,1432300000.0,Next Day,Yes,41124817382129,084905777108,outlook.com,2024-10-20,VIP
85066343,CUST469415,UD Segar Mandiri,HoReCa,Bronze,Bandung,DIY,2019-05-27,143070000.0,60,Yes,5062,2332100000.0,Fortnightly,Yes,63028279176306,08993100812,business.id,2023-06-13,Seasonal buyer
40993383,CUST277279,UD Maju Indonesia,Traditional Trade,Bronze,Yogyakarta,Jawa Barat,2013-05-22,20840000.0,14,Yes,5033,4408200000.0,Fortnightly,Yes,35304830448972,089695945556,outlook.com,2024-07-22,Growth potential
93979241,CUST639975,PT Berkah Pratama,E-Commerce,Bronze,Jakarta,Kalimantan Timur,2010-11-23,9640000.0,60,No,5062,18300000.0,Weekly,Yes,74171408420792,086294839407,yahoo.com,2024-08-27,Price sensitive
41091689,CUST789203,PT Abadi Indonesia,Traditional Trade,Silver,Surabaya,DIY,2013-08-17,9850000.0,21,Yes,5070,91200000.0,Fortnightly,Yes,83992443093234,088787480265,yahoo.com,2022-10-09,Loyal customer
16024167,CUST836338,UD Sejahtera Mandiri,Distributor,Silver,Palembang,Sulawesi Selatan,2022-11-03,4370000.0,14,Yes,5028,726800000.0,2-3 Days,No,36982579343984,082182930457,yahoo.com,2022-01-14,Growth potential
71205490,CUST975905,Toko Segar Mandiri,Export,Bronze,Jakarta,DKI Jakarta,2010-04-16,41500000.0,14,Yes,5006,888400000.0,Next Day,Yes,68162569784118,083924611168,business.id,2023-06-24,Seasonal buyer
32113266,CUST518677,Toko Makmur Cemerlang,Modern Trade,Gold,Jakarta,Jawa Tengah,2019-03-15,42290000.0,21,Yes,5070,267100000.0,Monthly,Yes,35421162521239,085756902380,gmail.com,2023-10-25,Key account
75498106,CUST996477,Toko Berkah Utama,Industrial,Gold,Medan,Sumatera Utara,2020-01-26,112760000.0,45,Yes,5019,156500000.0,Fortnightly,Yes,28389722249625,082445541961,outlook.com,2024-10-18,Key account
16286331,CUST988553,CV Makmur Utama,HoReCa,Silver,Surabaya,Jawa Timur,2023-05-21,497580000.0,21,No,5046,266000000.0,Weekly,Yes,49449775822163,089701061753,company.co.id,2024-08-30,Slow payer
59507326,CUST140213,CV Lestari Mandiri,Export,New,Makassar,Sumatera Utara,2022-06-19,19290000.0,0,Yes,5080,27400000.0,Fortnightly,Yes,51348026671277,081045177958,gmail.com,2022-09-30,Price sensitive
61309570,CUST907897,UD Sejahtera Indonesia,Distributor,Silver,Jakarta,Sumatera Selatan,2023-10-09,125790000.0,21,Yes,5011,74200000.0,2-3 Days,Yes,26067438529674,086489049355,yahoo.com,2023-11-09,VIP
59048580,CUST487016,UD Makmur Mandiri,Modern Trade,Silver,Surabaya,Kalimantan Timur,2019-12-01,573790000.0,7,Yes,5047,4941300000.0,Monthly,Yes,70619594210838,081160561782,company.co.id,2023-09-27,Seasonal buyer
85590663,CUST364215,PT Maju Murni,Modern Trade,Silver,Manado,Bali,2016-07-06,6580000.0,30,Yes,5068,732300000.0,Weekly,No,70796376183439,082040232569,business.id,2023-05-03,Price sensitive
31720076,CUST124514,UD Jaya Utama,E-Commerce,Gold,Medan,DIY,2018-03-10,28530000.0,7,Yes,5005,32114700000.0,2-3 Days,No,38901102907257,08117878175,business.id,2023-08-25,Loyal customer
30212757,CUST907772,CV Berkah Pratama,Industrial,Platinum,Jakarta,Jawa Tengah,2020-02-10,76450000.0,90,Yes,5033,826500000.0,Next Day,Yes,87369889765910,084632454324,outlook.com,2023-02-10,Key account
39289497,CUST872631,CV Jaya Persada,Export,Platinum,Batam,Sulawesi Selatan,2023-11-29,16850000.0,30,Yes,5048,321200000.0,Next Day,Yes,49398243890830,081765841683,company.co.id,2023-05-26,VIP
95879846,CUST255576,UD Jaya Pratama,Industrial,Bronze,Surabaya,Jawa Barat,2015-12-05,5900000.0,21,Yes,5060,87300000.0,Fortnightly,Yes,10082904252858,084879143728,outlook.com,2024-05-20,Seasonal buyer
94339752,CUST718609,CV Berkah Nusantara,Traditional Trade,Bronze,Bandung,Bali,2016-06-26,184610000.0,21,Yes,5052,151300000.0,Next Day,Yes,66092269868317,08831038917,gmail.com,2024-01-11,Seasonal buyer
72811179,CUST127841,PT Lestari Sentosa,Industrial,Silver,Batam,Sumatera Selatan,2020-11-23,65310000.0,30,No,5060,222800000.0,Fortnightly,Yes,44121938375292,082790294912,company.co.id,2022-12-19,Growth potential
30147249,CUST934449,Toko Berkah Utama,Industrial,Bronze,Denpasar,Jawa Timur,2019-06-07,36720000.0,60,Yes,5013,1632400000.0,2-3 Days,No,80267312198672,085597483524,gmail.com,2023-05-07,Key account
78086834,CUST718302,CV Unggul Nusantara,Modern Trade,Silver,Medan,DKI Jakarta,2010-10-10,14530000.0,90,No,5027,964300000.0,Weekly,Yes,29051368790728,085526398103,company.co.id,2024-09-03,Dormant
61014707,CUST759067,Toko Abadi Nusantara,Modern Trade,Silver,Bandung,Kalimantan Timur,2013-07-17,2700000.0,14,Yes,5018,1086000000.0,2-3 Days,Yes,94226073662645,083256523387,yahoo.com,2023-03-13,Growth potential
60162751,CUST244002,CV Abadi Sejati,Traditional Trade,Platinum,Semarang,Jawa Tengah,2023-04-06,12310000.0,7,No,5050,100400000.0,Monthly,No,97686034542784,085392584450,outlook.com,2023-01-03,Loyal customer
79758020,CUST751175,UD Jaya Murni,HoReCa,Gold,Bandung,Sumatera Selatan,2013-03-31,172680000.0,30,Yes,5022,45100000.0,Weekly,Yes,63839921271587,083041299077,company.co.id,2023-11-28,Dormant
32408261,CUST304905,Toko Abadi Cemerlang,E-Commerce,Silver,Jakarta,Jawa Barat,2014-04-20,23830000.0,30,Yes,5001,1454900000.0,Next Day,No,44081055497539,089916955837,gmail.com,2024-04-20,Key account
80970438,CUST467901,UD Unggul Cemerlang,Modern Trade,Silver,Semarang,Sumatera Selatan,2011-05-25,109160000.0,14,Yes,5034,427400000.0,2-3 Days,Yes,19520977458794,08655661088,yahoo.com,2022-04-18,Slow payer
46695112,CUST547272,UD Unggul Pratama,Traditional Trade,Gold,Bandung,Bali,2020-08-19,6010000.0,14,No,5065,597700000.0,Fortnightly,Yes,97942069036885,08795363591,gmail.com,2023-08-13,Dormant
78119629,CUST318999,UD Berkah Indonesia,Modern Trade,Silver,Manado,Bali,2019-02-14,2550000.0,30,Yes,5023,6661900000.0,Next Day,Yes,14060754276001,088953259223,gmail.com,2023-07-28,Key account
15893200,CUST219835,PT Jaya Pratama,E-Commerce,Silver,Jakarta,Jawa Barat,2015-09-01,10340000.0,90,Yes,5010,515600000.0,Next Day,No,47811503940711,087648019286,business.id,2023-04-01,Loyal customer
61473498,CUST367451,PT Berkah Nusantara,Distributor,Platinum,Bandung,Sumatera Utara,2020-03-19,11920000.0,14,Yes,5024,1030200000.0,2-3 Days,Yes,14649412390452,088585783591,gmail.com,2022-03-25,Key account
91980507,CUST225337,Toko Maju Sejati,HoReCa,Silver,Surabaya,DKI Jakarta,2013-07-28,31940000.0,30,Yes,5075,302800000.0,Weekly,Yes,28664358023477,084220194007,outlook.com,2024-01-22,Price sensitive
84706012,CUST798825,UD Unggul Indonesia,E-Commerce,Silver,Jakarta,Kalimantan Timur,2022-01-29,13430000.0,60,Yes,5018,295300000.0,Monthly,No,58603696673636,085681554828,company.co.id,2023-03-29,Loyal customer
58360539,CUST419828,PT Lestari Cemerlang,Modern Trade,Bronze,Palembang,Sumatera Utara,2016-10-27,20200000.0,14,No,5072,467700000.0,2-3 Days,Yes,22164814540206,083799985058,yahoo.com,2023-10-30,Slow payer
54854366,CUST489618,CV Unggul Nusantara,Traditional Trade,Silver,Denpasar,Sumatera Utara,2018-05-19,49630000.0,14,Yes,5076,727300000.0,Weekly,No,37070592873961,088878056366,yahoo.com,2024-08-25,Slow payer
72647394,CUST219083,UD Sejahtera Persada,E-Commerce,Bronze,Jakarta,Jawa Barat,2022-03-30,10670000.0,60,Yes,5059,137200000.0,Fortnightly,Yes,84108551626142,088574192843,yahoo.com,2022-04-09,Dormant
76940003,CUST359670,UD Makmur Mandiri,Industrial,Bronze,Semarang,Sumatera Utara,2023-10-29,319460000.0,21,Yes,5004,160200000.0,Weekly,Yes,30495744027480,08558976956,company.co.id,2023-09-01,Key account
83362530,CUST543128,UD Lestari Nusantara,Industrial,Silver,Jakarta,Sumatera Selatan,2018-02-22,9950000.0,90,Yes,5018,328100000.0,Fortnightly,Yes,62252743759732,083142362684,business.id,2023-11-28,Slow payer
19497699,CUST869408,CV Segar Persada,Modern Trade,Platinum,Makassar,Jawa Tengah,2020-03-27,21520000.0,45,Yes,5054,1520900000.0,2-3 Days,No,37676600255994,084013705491,business.id,2022-04-24,Seasonal buyer
79856360,CUST387898,UD Unggul Mandiri,Direct Consumer,Bronze,Surabaya,DKI Jakarta,2010-02-11,15530000.0,21,Yes,5035,1696700000.0,Fortnightly,No,13970000752818,083072807121,yahoo.com,2024-08-10,Loyal customer
11829992,CUST855663,UD Lestari Indonesia,Export,Gold,Bandung,Sulawesi Selatan,2019-03-26,10200000.0,90,Yes,5038,872600000.0,Weekly,Yes,47625505463976,084367615410,company.co.id,2022-10-20,Loyal customer
73237230,CUST264069,PT Lestari Indonesia,Modern Trade,Silver,Surabaya,Sulawesi Selatan,2018-09-05,22660000.0,14,Yes,5071,18400000.0,Monthly,No,11127821637634,084057193535,business.id,2024-03-05,Loyal customer
25101043,CUST732849,CV Berkah Pratama,Traditional Trade,Bronze,Batam,Jawa Barat,2014-02-03,9820000.0,60,Yes,5011,2281000000.0,2-3 Days,Yes,72335273255224,08852021371,business.id,2023-01-14,Loyal customer
51643125,CUST765340,CV Makmur Cemerlang,Traditional Trade,Silver,Bandung,Jawa Tengah,2010-10-14,40720000.0,30,Yes,5076,29000000.0,Monthly,Yes,30015248032537,088885027894,gmail.com,2023-01-09,Price sensitive
55706361,CUST183722,PT Makmur Sejati,Industrial,Gold,Medan,Bali,2019-03-06,19420000.0,21,Yes,5074,1041300000.0,2-3 Days,Yes,13055382805260,084060853388,outlook.com,2022-02-27,Seasonal buyer
80085753,CUST592900,UD Unggul Persada,E-Commerce,Silver,Semarang,Jawa Barat,2019-12-08,34620000.0,7,Yes,5042,4318600000.0,Weekly,Yes,20032204269563,088187781443,outlook.com,2024-10-01,Loyal customer
65897216,CUST614290,CV Berkah Mandiri,Traditional Trade,Bronze,Bandung,Jawa Timur,2017-01-04,6420000.0,60,Yes,5064,2403800000.0,2-3 Days,Yes,80165279664659,08228069322,business.id,2022-02-02,Growth potential
55706379,CUST390755,PT Berkah Sejati,Distributor,Silver,Balikpapan,DKI Jakarta,2013-08-27,25680000.0,14,Yes,5073,25200000.0,Next Day,Yes,51799245902314,086804870753,gmail.com,2022-03-04,Key account
36569868,CUST959362,CV Jaya Nusantara,Modern Trade,Gold,Balikpapan,Jawa Tengah,2023-07-24,1383640000.0,45,Yes,5047,534100000.0,2-3 Days,Yes,43229482595220,081984140057,outlook.com,2024-04-06,Loyal customer
35095316,CUST870976,UD Makmur Utama,E-Commerce,Silver,Palembang,DIY,2022-09-27,67990000.0,14,Yes,5021,101100000.0,2-3 Days,Yes,95695910029245,088777058797,company.co.id,2023-07-21,Seasonal buyer
56886037,CUST519515,PT Prima Sejati,Direct Consumer,Silver,Manado,DIY,2015-07-23,37260000.0,90,Yes,5069,129900000.0,Monthly,No,31120836732107,082567561943,gmail.com,2023-01-22,Growth potential
97059622,CUST961034,CV Jaya Sentosa,E-Commerce,Platinum,Surabaya,Jawa Tengah,2017-07-16,202250000.0,45,No,5071,162200000.0,Fortnightly,No,15188180971107,081614102692,gmail.com,2024-01-15,Key account
31884073,CUST428073,UD Berkah Cemerlang,Distributor,Gold,Jakarta,Sulawesi Selatan,2022-05-02,6350000.0,30,Yes,5061,802000000.0,2-3 Days,No,70736892288495,084881752320,gmail.com,2023-07-24,Slow payer
